检查报告							
公司:		深圳力合精密装备科技有限公司					
操作员:							
日期:		2025年4月2日					
时间:		19:28:03					
工件温度:		20.0C					
							
PT1				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	7.5000	7.4997	-0.0003	0.0000	0.0000	-0.0003	
Y	142.4999	142.5002	0.0004	0.0000	0.0000	0.0004	
Z	-0.9999	-1.3234	-0.3235	0.0000	0.0000	-0.3235	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT2				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	14.6053	14.6057	0.0004	0.0000	0.0000	0.0004	
Y	142.4999	142.5002	0.0004	0.0000	0.0000	0.0004	
Z	-0.9999	-1.3104	-0.3105	0.0000	0.0000	-0.3105	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT3				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	21.7105	21.7108	0.0003	0.0000	0.0000	0.0003	
Y	142.4999	142.5004	0.0006	0.0000	0.0000	0.0006	
Z	-0.9999	-1.3282	-0.3283	0.0000	0.0000	-0.3283	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT4				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	28.8158	28.8164	0.0006	0.0000	0.0000	0.0006	
Y	142.4999	142.5006	0.0007	0.0000	0.0000	0.0007	
Z	-0.9999	-1.3498	-0.3499	0.0000	0.0000	-0.3499	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT5				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	35.9211	35.9214	0.0003	0.0000	0.0000	0.0003	
Y	142.4999	142.5007	0.0007	0.0000	0.0000	0.0007	
Z	-0.9999	-1.3577	-0.3578	0.0000	0.0000	-0.3578	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT6				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	43.0263	43.0269	0.0006	0.0000	0.0000	0.0006	
Y	142.4999	142.5006	0.0007	0.0000	0.0000	0.0007	
Z	-0.9999	-1.3386	-0.3387	0.0000	0.0000	-0.3387	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT7				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	50.1316	50.1323	0.0007	0.0000	0.0000	0.0007	
Y	142.4999	142.5008	0.0009	0.0000	0.0000	0.0009	
Z	-0.9999	-1.3376	-0.3377	0.0000	0.0000	-0.3377	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT8				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	57.2368	57.2370	0.0002	0.0000	0.0000	0.0002	
Y	142.4999	142.5008	0.0009	0.0000	0.0000	0.0009	
Z	-0.9999	-1.3398	-0.3399	0.0000	0.0000	-0.3399	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT9				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	64.3421	64.3432	0.0011	0.0000	0.0000	0.0011	
Y	142.4999	142.5008	0.0009	0.0000	0.0000	0.0009	
Z	-0.9999	-1.3321	-0.3322	0.0000	0.0000	-0.3322	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT10				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	71.4474	71.4476	0.0002	0.0000	0.0000	0.0002	
Y	142.4999	142.5008	0.0009	0.0000	0.0000	0.0009	
Z	-0.9999	-1.3430	-0.3431	0.0000	0.0000	-0.3431	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT11				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	78.5526	78.5532	0.0006	0.0000	0.0000	0.0006	
Y	142.4999	142.5008	0.0009	0.0000	0.0000	0.0009	
Z	-0.9999	-1.3565	-0.3566	0.0000	0.0000	-0.3566	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT12				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	85.6579	85.6580	0.0001	0.0000	0.0000	0.0001	
Y	142.4999	142.5008	0.0009	0.0000	0.0000	0.0009	
Z	-0.9999	-1.3410	-0.3411	0.0000	0.0000	-0.3411	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT13				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	92.7632	92.7637	0.0005	0.0000	0.0000	0.0005	
Y	142.4999	142.5008	0.0009	0.0000	0.0000	0.0009	
Z	-0.9999	-1.3482	-0.3483	0.0000	0.0000	-0.3483	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT14				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	99.8684	99.8692	0.0008	0.0000	0.0000	0.0008	
Y	142.4999	142.5008	0.0009	0.0000	0.0000	0.0009	
Z	-0.9999	-1.3537	-0.3538	0.0000	0.0000	-0.3538	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT15				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	106.9740	106.9748	0.0008	0.0000	0.0000	0.0008	
Y	142.4999	142.5008	0.0010	0.0000	0.0000	0.0010	
Z	-0.9999	-1.3332	-0.3333	0.0000	0.0000	-0.3333	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT16				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	114.0790	114.0789	-0.0001	0.0000	0.0000	-0.0001	
Y	142.4999	142.5009	0.0009	0.0000	0.0000	0.0009	
Z	-0.9999	-1.3584	-0.3585	0.0000	0.0000	-0.3585	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT17				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	121.1840	121.1843	0.0003	0.0000	0.0000	0.0003	
Y	142.4999	142.5008	0.0009	0.0000	0.0000	0.0009	
Z	-0.9999	-1.3872	-0.3873	0.0000	0.0000	-0.3873	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT18				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	128.2890	128.2894	0.0004	0.0000	0.0000	0.0004	
Y	142.4999	142.5007	0.0008	0.0000	0.0000	0.0008	
Z	-0.9999	-1.3771	-0.3772	0.0000	0.0000	-0.3772	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT19				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	135.3950	135.3953	0.0004	0.0000	0.0000	0.0004	
Y	142.4999	142.5008	0.0009	0.0000	0.0000	0.0009	
Z	-0.9999	-1.3966	-0.3967	0.0000	0.0000	-0.3967	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT20				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	142.5000	142.5006	0.0006	0.0000	0.0000	0.0006	
Y	142.4999	142.5008	0.0009	0.0000	0.0000	0.0009	
Z	-0.9999	-1.3884	-0.3885	0.0000	0.0000	-0.3885	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT21				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	7.5000	7.4995	-0.0005	0.0000	0.0000	-0.0005	
Y	127.4999	127.4983	-0.0016	0.0000	0.0000	-0.0016	
Z	-1.9999	-2.3638	-0.3639	0.0000	0.0000	-0.3639	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT22				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	14.6053	14.6059	0.0006	0.0000	0.0000	0.0006	
Y	127.4999	127.5001	0.0002	0.0000	0.0000	0.0002	
Z	-1.9999	-2.3594	-0.3595	0.0000	0.0000	-0.3595	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT23				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	21.7105	21.7110	0.0005	0.0000	0.0000	0.0005	
Y	127.4999	127.5000	0.0001	0.0000	0.0000	0.0001	
Z	-1.9999	-2.3551	-0.3552	0.0000	0.0000	-0.3552	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT24				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	28.8158	28.8162	0.0004	0.0000	0.0000	0.0004	
Y	127.4999	127.5001	0.0002	0.0000	0.0000	0.0002	
Z	-1.9999	-2.3489	-0.3490	0.0000	0.0000	-0.3490	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT25				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	35.9211	35.9216	0.0005	0.0000	0.0000	0.0005	
Y	127.4999	127.5003	0.0004	0.0000	0.0000	0.0004	
Z	-1.9999	-2.3356	-0.3357	0.0000	0.0000	-0.3357	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT26				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	43.0263	43.0268	0.0005	0.0000	0.0000	0.0005	
Y	127.4999	127.5004	0.0005	0.0000	0.0000	0.0005	
Z	-1.9999	-2.3316	-0.3317	0.0000	0.0000	-0.3317	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT27				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	50.1316	50.1322	0.0006	0.0000	0.0000	0.0006	
Y	127.4999	127.5004	0.0005	0.0000	0.0000	0.0005	
Z	-1.9999	-2.3527	-0.3528	0.0000	0.0000	-0.3528	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT28				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	57.2368	57.2374	0.0006	0.0000	0.0000	0.0006	
Y	127.4999	127.5006	0.0007	0.0000	0.0000	0.0007	
Z	-1.9999	-2.3627	-0.3628	0.0000	0.0000	-0.3628	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT29				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	64.3421	64.3426	0.0005	0.0000	0.0000	0.0005	
Y	127.4999	127.5008	0.0009	0.0000	0.0000	0.0009	
Z	-1.9999	-2.3608	-0.3609	0.0000	0.0000	-0.3609	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT30				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	71.4474	71.4479	0.0005	0.0000	0.0000	0.0005	
Y	127.4999	127.5008	0.0009	0.0000	0.0000	0.0009	
Z	-1.9999	-2.3528	-0.3529	0.0000	0.0000	-0.3529	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT31				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	78.5526	78.5530	0.0004	0.0000	0.0000	0.0004	
Y	127.4999	127.5007	0.0008	0.0000	0.0000	0.0008	
Z	-1.9999	-2.3477	-0.3478	0.0000	0.0000	-0.3478	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT32				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	85.6579	85.6585	0.0006	0.0000	0.0000	0.0006	
Y	127.4999	127.5010	0.0011	0.0000	0.0000	0.0011	
Z	-1.9999	-2.3364	-0.3365	0.0000	0.0000	-0.3365	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT33				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	92.7632	92.7637	0.0005	0.0000	0.0000	0.0005	
Y	127.4999	127.5010	0.0011	0.0000	0.0000	0.0011	
Z	-1.9999	-2.3495	-0.3496	0.0000	0.0000	-0.3496	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT34				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	99.8684	99.8689	0.0005	0.0000	0.0000	0.0005	
Y	127.4999	127.5009	0.0010	0.0000	0.0000	0.0010	
Z	-1.9999	-2.3674	-0.3675	0.0000	0.0000	-0.3675	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT35				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	106.9740	106.9746	0.0006	0.0000	0.0000	0.0006	
Y	127.4999	127.5009	0.0010	0.0000	0.0000	0.0010	
Z	-1.9999	-2.3665	-0.3666	0.0000	0.0000	-0.3666	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT36				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	114.0790	114.0792	0.0002	0.0000	0.0000	0.0002	
Y	127.4999	127.5009	0.0010	0.0000	0.0000	0.0010	
Z	-1.9999	-2.3751	-0.3753	0.0000	0.0000	-0.3753	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT37				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	121.1840	121.1840	-0.0000	0.0000	0.0000	-0.0000	
Y	127.4999	127.5009	0.0011	0.0000	0.0000	0.0011	
Z	-1.9999	-2.3704	-0.3705	0.0000	0.0000	-0.3705	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT38				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	128.2890	128.2888	-0.0002	0.0000	0.0000	-0.0002	
Y	127.4999	127.5009	0.0010	0.0000	0.0000	0.0010	
Z	-1.9999	-2.3587	-0.3588	0.0000	0.0000	-0.3588	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT39				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	135.3950	135.3955	0.0006	0.0000	0.0000	0.0006	
Y	127.4999	127.5009	0.0010	0.0000	0.0000	0.0010	
Z	-1.9999	-2.3787	-0.3788	0.0000	0.0000	-0.3788	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT40				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	142.5000	142.5008	0.0009	0.0000	0.0000	0.0009	
Y	127.4999	127.5008	0.0009	0.0000	0.0000	0.0009	
Z	-1.9999	-2.3542	-0.3543	0.0000	0.0000	-0.3543	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT41				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	7.5000	7.5000	-0.0000	0.0000	0.0000	-0.0000	
Y	112.4999	112.4982	-0.0017	0.0000	0.0000	-0.0017	
Z	-2.9999	-3.3502	-0.3503	0.0000	0.0000	-0.3503	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT42				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	14.6053	14.6061	0.0008	0.0000	0.0000	0.0008	
Y	112.4999	112.5002	0.0003	0.0000	0.0000	0.0003	
Z	-2.9999	-3.3625	-0.3626	0.0000	0.0000	-0.3626	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT43				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	21.7105	21.7108	0.0003	0.0000	0.0000	0.0003	
Y	112.4999	112.5001	0.0002	0.0000	0.0000	0.0002	
Z	-2.9999	-3.3757	-0.3758	0.0000	0.0000	-0.3758	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT44				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	28.8158	28.8164	0.0006	0.0000	0.0000	0.0006	
Y	112.4999	112.5002	0.0003	0.0000	0.0000	0.0003	
Z	-2.9999	-3.4012	-0.4013	0.0000	0.0000	-0.4013	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT45				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	35.9211	35.9216	0.0006	0.0000	0.0000	0.0006	
Y	112.4999	112.5004	0.0005	0.0000	0.0000	0.0005	
Z	-2.9999	-3.3830	-0.3831	0.0000	0.0000	-0.3831	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT46				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	43.0263	43.0270	0.0007	0.0000	0.0000	0.0007	
Y	112.4999	112.5006	0.0007	0.0000	0.0000	0.0007	
Z	-2.9999	-3.3774	-0.3775	0.0000	0.0000	-0.3775	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT47				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	50.1316	50.1322	0.0006	0.0000	0.0000	0.0006	
Y	112.4999	112.5007	0.0008	0.0000	0.0000	0.0008	
Z	-2.9999	-3.3805	-0.3806	0.0000	0.0000	-0.3806	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT48				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	57.2368	57.2373	0.0005	0.0000	0.0000	0.0005	
Y	112.4999	112.5007	0.0009	0.0000	0.0000	0.0009	
Z	-2.9999	-3.3586	-0.3587	0.0000	0.0000	-0.3587	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT49				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	64.3421	64.3426	0.0005	0.0000	0.0000	0.0005	
Y	112.4999	112.5008	0.0009	0.0000	0.0000	0.0009	
Z	-2.9999	-3.3411	-0.3412	0.0000	0.0000	-0.3412	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT50				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	71.4474	71.4480	0.0006	0.0000	0.0000	0.0006	
Y	112.4999	112.5009	0.0011	0.0000	0.0000	0.0011	
Z	-2.9999	-3.3620	-0.3621	0.0000	0.0000	-0.3621	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT51				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	78.5526	78.5531	0.0005	0.0000	0.0000	0.0005	
Y	112.4999	112.5009	0.0011	0.0000	0.0000	0.0011	
Z	-2.9999	-3.3666	-0.3667	0.0000	0.0000	-0.3667	
I	0.0000	0.0000	0.0000				
J	0.0000	0.0000	0.0000				
K	1.0000	1.0000	0.0000				
							
PT52				  CRD3/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	85.6579	85.6575	-0.0004	0.0000	0.0000	-0.0004	
Y	112.4999	112.5010	0.0011	0.0000	0.0000	0.0011	
