Time	accX	accY	accZ	spinSpeed
2025-03-19 15:16:36.464	40.000	1002.000	5.000	500.000
2025-03-19 15:16:36.464	40.000	1002.000	5.000	500.000
2025-03-19 15:16:36.464	40.000	1002.000	6.000	500.000
2025-03-19 15:16:36.464	39.000	1003.000	6.000	500.000
2025-03-19 15:16:36.465	39.000	1003.000	6.000	500.000
2025-03-19 15:16:36.465	40.000	1004.000	5.000	500.000
2025-03-19 15:16:36.465	42.000	1004.000	3.000	500.000
2025-03-19 15:16:36.465	42.000	1003.000	3.000	500.000
2025-03-19 15:16:36.466	43.000	1002.000	4.000	500.000
2025-03-19 15:16:36.466	42.000	1004.000	3.000	500.000
2025-03-19 15:16:36.466	42.000	1004.000	3.000	500.000
2025-03-19 15:16:36.466	42.000	1004.000	3.000	500.000
2025-03-19 15:16:36.466	40.000	1001.000	3.000	500.000
2025-03-19 15:16:36.467	39.000	998.000	1.000	500.000
2025-03-19 15:16:36.467	40.000	998.000	2.000	500.000
2025-03-19 15:16:36.467	42.000	1000.000	5.000	500.000
2025-03-19 15:16:36.467	41.000	1000.000	6.000	500.000
2025-03-19 15:16:36.468	40.000	998.000	7.000	500.000
2025-03-19 15:16:36.468	40.000	998.000	7.000	500.000
2025-03-19 15:16:36.468	41.000	998.000	7.000	500.000
2025-03-19 15:16:36.468	43.000	999.000	6.000	500.000
2025-03-19 15:16:36.469	41.000	998.000	6.000	500.000
2025-03-19 15:16:36.469	40.000	997.000	9.000	500.000
2025-03-19 15:16:36.469	39.000	998.000	9.000	500.000
2025-03-19 15:16:36.469	36.000	998.000	7.000	500.000
2025-03-19 15:16:36.470	36.000	998.000	7.000	500.000
2025-03-19 15:16:36.470	38.000	997.000	6.000	500.000
2025-03-19 15:16:36.470	40.000	998.000	4.000	500.000
2025-03-19 15:16:36.470	40.000	1000.000	4.000	500.000
2025-03-19 15:16:36.471	39.000	1000.000	6.000	500.000
2025-03-19 15:16:36.471	39.000	999.000	6.000	500.000
2025-03-19 15:16:36.471	39.000	1000.000	4.000	500.000
2025-03-19 15:16:36.471	38.000	1001.000	6.000	500.000
2025-03-19 15:16:36.471	38.000	1001.000	6.000	500.000
2025-03-19 15:16:36.472	38.000	1002.000	8.000	500.000
2025-03-19 15:16:36.472	38.000	1002.000	9.000	500.000
2025-03-19 15:16:36.472	37.000	1000.000	9.000	500.000
2025-03-19 15:16:36.472	37.000	1001.000	8.000	500.000
2025-03-19 15:16:36.472	39.000	1003.000	7.000	500.000
2025-03-19 15:16:36.472	38.000	1002.000	7.000	500.000
2025-03-19 15:16:36.473	38.000	1002.000	7.000	500.000
2025-03-19 15:16:36.473	39.000	1001.000	7.000	500.000
2025-03-19 15:16:36.473	41.000	1000.000	6.000	500.000
2025-03-19 15:16:36.473	40.000	999.000	6.000	500.000
2025-03-19 15:16:36.473	37.000	1000.000	6.000	500.000
2025-03-19 15:16:36.474	35.000	999.000	7.000	500.000
2025-03-19 15:16:36.474	37.000	999.000	7.000	500.000
2025-03-19 15:16:36.474	37.000	999.000	7.000	500.000
2025-03-19 15:16:36.474	36.000	1000.000	8.000	500.000
2025-03-19 15:16:36.474	37.000	1001.000	10.000	500.000
2025-03-19 15:16:36.475	39.000	1000.000	10.000	500.000
2025-03-19 15:16:36.475	39.000	999.000	10.000	500.000
2025-03-19 15:16:36.475	39.000	1000.000	9.000	500.000
2025-03-19 15:16:36.476	38.000	1000.000	8.000	500.000
2025-03-19 15:16:36.476	39.000	999.000	8.000	500.000
2025-03-19 15:16:36.476	39.000	999.000	8.000	500.000
2025-03-19 15:16:36.476	40.000	997.000	9.000	500.000
2025-03-19 15:16:36.477	38.000	998.000	9.000	500.000
2025-03-19 15:16:36.477	36.000	999.000	9.000	500.000
2025-03-19 15:16:36.477	35.000	1002.000	9.000	500.000
2025-03-19 15:16:36.477	37.000	1002.000	8.000	500.000
2025-03-19 15:16:36.478	40.000	1000.000	6.000	500.000
2025-03-19 15:16:36.478	40.000	1000.000	6.000	500.000
2025-03-19 15:16:36.478	40.000	999.000	4.000	500.000
2025-03-19 15:16:36.478	42.000	1000.000	5.000	500.000
2025-03-19 15:16:36.479	41.000	1001.000	5.000	500.000
2025-03-19 15:16:36.479	41.000	1001.000	5.000	500.000
2025-03-19 15:16:36.479	40.000	1001.000	6.000	500.000
2025-03-19 15:16:36.479	40.000	1000.000	7.000	500.000
2025-03-19 15:16:36.479	41.000	1000.000	7.000	500.000
2025-03-19 15:16:36.480	41.000	1000.000	7.000	500.000
2025-03-19 15:16:36.480	43.000	1001.000	5.000	500.000
2025-03-19 15:16:36.480	42.000	1001.000	3.000	500.000
2025-03-19 15:16:36.480	40.000	1000.000	3.000	500.000
2025-03-19 15:16:36.480	40.000	1000.000	6.000	500.000
2025-03-19 15:16:36.481	41.000	1000.000	6.000	500.000
2025-03-19 15:16:36.481	40.000	1001.000	5.000	500.000
2025-03-19 15:16:36.481	40.000	1001.000	5.000	500.000
2025-03-19 15:16:36.481	38.000	1001.000	6.000	500.000
2025-03-19 15:16:36.481	36.000	1003.000	5.000	500.000
2025-03-19 15:16:36.482	37.000	1005.000	2.000	500.000
2025-03-19 15:16:36.482	38.000	1004.000	2.000	500.000
2025-03-19 15:16:36.482	38.000	1003.000	4.000	500.000
2025-03-19 15:16:36.482	40.000	1003.000	7.000	500.000
2025-03-19 15:16:36.482	39.000	1004.000	6.000	500.000
2025-03-19 15:16:36.483	39.000	1004.000	6.000	500.000
2025-03-19 15:16:36.483	38.000	1004.000	5.000	500.000
2025-03-19 15:16:36.483	39.000	1002.000	7.000	500.000
2025-03-19 15:16:36.483	39.000	999.000	7.000	500.000
2025-03-19 15:16:36.483	40.000	1000.000	5.000	500.000
2025-03-19 15:16:36.484	44.000	1001.000	4.000	500.000
2025-03-19 15:16:36.484	45.000	999.000	5.000	500.000
2025-03-19 15:16:36.484	45.000	999.000	5.000	500.000
2025-03-19 15:16:36.484	43.000	998.000	6.000	500.000
2025-03-19 15:16:36.484	44.000	999.000	5.000	500.000
2025-03-19 15:16:36.485	44.000	1000.000	3.000	500.000
2025-03-19 15:16:36.485	42.000	1000.000	4.000	500.000
2025-03-19 15:16:36.485	40.000	1000.000	4.000	500.000
2025-03-19 15:16:36.485	40.000	999.000	4.000	500.000
2025-03-19 15:16:36.485	39.000	997.000	5.000	500.000
2025-03-19 15:16:36.486	39.000	997.000	5.000	500.000
2025-03-19 15:16:36.486	37.000	996.000	6.000	500.000
2025-03-19 15:16:36.486	36.000	996.000	5.000	500.000
2025-03-19 15:16:36.486	36.000	999.000	5.000	500.000
2025-03-19 15:16:36.486	37.000	1002.000	8.000	500.000
2025-03-19 15:16:36.486	38.000	1002.000	11.000	500.000
2025-03-19 15:16:36.487	41.000	1001.000	12.000	500.000
2025-03-19 15:16:36.487	41.000	1001.000	12.000	500.000
2025-03-19 15:16:36.487	41.000	1001.000	9.000	500.000
2025-03-19 15:16:36.487	42.000	1001.000	7.000	500.000
2025-03-19 15:16:36.487	43.000	1001.000	8.000	500.000
2025-03-19 15:16:36.488	40.000	1001.000	9.000	500.000
2025-03-19 15:16:36.488	36.000	1002.000	9.000	500.000
2025-03-19 15:16:36.488	36.000	1002.000	6.000	500.000
2025-03-19 15:16:36.488	36.000	1001.000	6.000	500.000
2025-03-19 15:16:36.488	36.000	1001.000	6.000	500.000
2025-03-19 15:16:36.489	39.000	1002.000	6.000	500.000
2025-03-19 15:16:36.489	38.000	1003.000	6.000	500.000
2025-03-19 15:16:36.489	37.000	1002.000	3.000	500.000
2025-03-19 15:16:36.489	40.000	1003.000	2.000	500.000
2025-03-19 15:16:36.489	40.000	1002.000	4.000	500.000
2025-03-19 15:16:36.490	38.000	1000.000	7.000	500.000
2025-03-19 15:16:36.490	38.000	1000.000	7.000	500.000
2025-03-19 15:16:36.490	38.000	1001.000	10.000	500.000
2025-03-19 15:16:36.490	37.000	1002.000	11.000	500.000
2025-03-19 15:16:36.490	37.000	1001.000	10.000	500.000
2025-03-19 15:16:36.490	38.000	1001.000	9.000	500.000
2025-03-19 15:16:36.491	38.000	1000.000	6.000	500.000
2025-03-19 15:16:36.491	38.000	998.000	5.000	500.000
2025-03-19 15:16:36.491	38.000	998.000	5.000	500.000
2025-03-19 15:16:36.491	38.000	997.000	7.000	500.000
2025-03-19 15:16:36.491	38.000	998.000	8.000	500.000
2025-03-19 15:16:36.492	37.000	1000.000	7.000	500.000
2025-03-19 15:16:36.492	38.000	1000.000	7.000	500.000
2025-03-19 15:16:36.492	38.000	1000.000	6.000	500.000
2025-03-19 15:16:36.492	39.000	1000.000	4.000	500.000
2025-03-19 15:16:36.492	39.000	1000.000	4.000	500.000
2025-03-19 15:16:36.492	39.000	1001.000	1.000	500.000
2025-03-19 15:16:36.493	38.000	1000.000	3.000	500.000
2025-03-19 15:16:36.493	37.000	999.000	5.000	500.000
2025-03-19 15:16:36.493	36.000	1001.000	6.000	500.000
2025-03-19 15:16:36.493	38.000	1003.000	7.000	500.000
2025-03-19 15:16:36.493	40.000	1002.000	6.000	500.000
2025-03-19 15:16:36.494	40.000	1001.000	8.000	500.000
2025-03-19 15:16:36.494	40.000	1001.000	8.000	500.000
2025-03-19 15:16:36.494	40.000	1002.000	10.000	500.000
2025-03-19 15:16:36.494	41.000	1001.000	9.000	500.000
2025-03-19 15:16:36.494	41.000	1000.000	9.000	500.000
2025-03-19 15:16:36.494	40.000	998.000	9.000	500.000
2025-03-19 15:16:36.495	40.000	997.000	7.000	500.000
2025-03-19 15:16:36.495	41.000	997.000	5.000	500.000
2025-03-19 15:16:36.495	41.000	997.000	5.000	500.000
2025-03-19 15:16:36.495	42.000	997.000	4.000	500.000
2025-03-19 15:16:36.495	40.000	997.000	4.000	500.000
2025-03-19 15:16:36.495	39.000	996.000	5.000	500.000
2025-03-19 15:16:36.496	40.000	997.000	6.000	500.000
2025-03-19 15:16:36.496	42.000	1000.000	6.000	500.000
2025-03-19 15:16:36.496	42.000	1002.000	5.000	500.000
2025-03-19 15:16:36.496	42.000	1002.000	5.000	500.000
2025-03-19 15:16:36.496	41.000	1002.000	6.000	500.000
2025-03-19 15:16:36.497	40.000	1002.000	6.000	500.000
2025-03-19 15:16:36.497	42.000	1003.000	6.000	500.000
2025-03-19 15:16:36.497	41.000	1002.000	6.000	500.000
2025-03-19 15:16:36.497	37.000	1003.000	7.000	500.000
2025-03-19 15:16:36.497	36.000	1003.000	6.000	500.000
2025-03-19 15:16:36.497	37.000	1002.000	5.000	500.000
2025-03-19 15:16:36.498	37.000	1002.000	5.000	500.000
2025-03-19 15:16:36.498	38.000	1001.000	6.000	500.000
2025-03-19 15:16:36.498	38.000	1001.000	6.000	500.000
2025-03-19 15:16:36.498	37.000	1000.000	6.000	500.000
2025-03-19 15:16:36.498	38.000	1000.000	6.000	500.000
2025-03-19 15:16:36.498	40.000	1002.000	5.000	500.000
2025-03-19 15:16:36.499	40.000	1000.000	6.000	500.000
2025-03-19 15:16:36.499	40.000	1000.000	6.000	500.000
2025-03-19 15:16:36.499	40.000	999.000	5.000	500.000
2025-03-19 15:16:36.499	40.000	1001.000	3.000	500.000
2025-03-19 15:16:36.499	40.000	1003.000	2.000	500.000
2025-03-19 15:16:36.500	40.000	1000.000	2.000	500.000
2025-03-19 15:16:36.500	40.000	999.000	4.000	500.000
2025-03-19 15:16:36.500	39.000	998.000	5.000	500.000
2025-03-19 15:16:36.500	39.000	998.000	5.000	500.000
2025-03-19 15:16:36.500	38.000	999.000	4.000	500.000
2025-03-19 15:16:36.501	38.000	1002.000	4.000	500.000
2025-03-19 15:16:36.501	38.000	1004.000	7.000	500.000
2025-03-19 15:16:36.501	39.000	1003.000	7.000	500.000
2025-03-19 15:16:36.501	40.000	1003.000	6.000	500.000
2025-03-19 15:16:36.502	40.000	1002.000	9.000	500.000
2025-03-19 15:16:36.502	40.000	1001.000	9.000	500.000
2025-03-19 15:16:36.502	40.000	1001.000	9.000	500.000
2025-03-19 15:16:36.502	40.000	1001.000	8.000	500.000
2025-03-19 15:16:36.502	40.000	1001.000	8.000	500.000
2025-03-19 15:16:36.502	41.000	1000.000	8.000	500.000
2025-03-19 15:16:36.503	43.000	1001.000	6.000	500.000
2025-03-19 15:16:36.503	42.000	1003.000	4.000	500.000
2025-03-19 15:16:36.503	42.000	1001.000	3.000	500.000
2025-03-19 15:16:36.503	42.000	1001.000	3.000	500.000
2025-03-19 15:16:36.504	41.000	1001.000	2.000	500.000
2025-03-19 15:16:36.504	41.000	1003.000	3.000	500.000
2025-03-19 15:16:36.504	42.000	1003.000	3.000	500.000
2025-03-19 15:16:36.504	40.000	1002.000	4.000	500.000
2025-03-19 15:16:36.504	40.000	1001.000	9.000	500.000
2025-03-19 15:16:36.505	40.000	1000.000	12.000	500.000
2025-03-19 15:16:36.505	40.000	1000.000	12.000	500.000
2025-03-19 15:16:36.505	39.000	1000.000	11.000	500.000
2025-03-19 15:16:36.505	38.000	1000.000	9.000	500.000
2025-03-19 15:16:36.505	40.000	998.000	8.000	500.000
2025-03-19 15:16:36.506	40.000	1000.000	7.000	500.000
2025-03-19 15:16:36.506	40.000	1001.000	6.000	500.000
2025-03-19 15:16:36.506	39.000	1001.000	6.000	500.000
2025-03-19 15:16:36.506	39.000	1001.000	6.000	500.000
2025-03-19 15:16:36.506	38.000	1001.000	7.000	500.000
2025-03-19 15:16:36.507	36.000	1001.000	7.000	500.000
2025-03-19 15:16:36.507	37.000	1003.000	7.000	500.000
2025-03-19 15:16:36.507	37.000	1003.000	5.000	500.000
2025-03-19 15:16:36.507	39.000	1001.000	4.000	500.000
2025-03-19 15:16:36.508	40.000	1001.000	6.000	500.000
2025-03-19 15:16:36.508	40.000	1001.000	6.000	500.000
2025-03-19 15:16:36.508	40.000	1002.000	7.000	500.000
2025-03-19 15:16:36.508	41.000	1003.000	6.000	500.000
2025-03-19 15:16:36.509	43.000	1004.000	8.000	500.000
2025-03-19 15:16:36.509	44.000	1002.000	8.000	500.000
2025-03-19 15:16:36.509	43.000	1001.000	6.000	500.000
2025-03-19 15:16:36.509	41.000	1000.000	6.000	500.000
2025-03-19 15:16:36.509	41.000	1000.000	6.000	500.000
2025-03-19 15:16:36.509	39.000	1000.000	5.000	500.000
2025-03-19 15:16:36.510	38.000	999.000	3.000	500.000
2025-03-19 15:16:36.510	39.000	1000.000	3.000	500.000
2025-03-19 15:16:36.510	38.000	1000.000	5.000	500.000
2025-03-19 15:16:36.510	37.000	1001.000	8.000	500.000
2025-03-19 15:16:36.510	36.000	1001.000	9.000	500.000
2025-03-19 15:16:36.511	37.000	1000.000	9.000	500.000
2025-03-19 15:16:36.511	37.000	1000.000	9.000	500.000
2025-03-19 15:16:36.511	37.000	1001.000	8.000	500.000
2025-03-19 15:16:36.511	38.000	1003.000	8.000	500.000
2025-03-19 15:16:36.511	39.000	1003.000	8.000	500.000
2025-03-19 15:16:36.512	37.000	1001.000	6.000	500.000
2025-03-19 15:16:36.512	38.000	999.000	5.000	500.000
2025-03-19 15:16:36.512	39.000	999.000	5.000	500.000
2025-03-19 15:16:36.512	39.000	999.000	5.000	500.000
2025-03-19 15:16:36.512	40.000	1001.000	5.000	500.000
2025-03-19 15:16:36.512	40.000	1004.000	7.000	500.000
2025-03-19 15:16:36.513	39.000	1004.000	9.000	500.000
2025-03-19 15:16:36.513	38.000	1004.000	8.000	500.000
2025-03-19 15:16:36.513	37.000	1003.000	6.000	500.000
2025-03-19 15:16:36.513	36.000	1001.000	6.000	500.000
2025-03-19 15:16:36.513	36.000	1001.000	6.000	500.000
2025-03-19 15:16:36.514	38.000	1002.000	8.000	500.000
2025-03-19 15:16:36.514	39.000	1003.000	10.000	500.000
2025-03-19 15:16:36.514	40.000	1002.000	10.000	500.000
2025-03-19 15:16:36.514	40.000	1000.000	9.000	500.000
2025-03-19 15:16:36.514	40.000	1000.000	8.000	500.000
2025-03-19 15:16:36.514	40.000	1001.000	6.000	500.000
2025-03-19 15:16:36.515	40.000	1001.000	6.000	500.000
2025-03-19 15:16:36.515	40.000	1002.000	5.000	500.000
2025-03-19 15:16:36.515	40.000	1003.000	4.000	500.000
2025-03-19 15:16:36.515	38.000	1003.000	4.000	500.000
2025-03-19 15:16:36.515	37.000	1002.000	5.000	500.000
2025-03-19 15:16:36.515	39.000	1000.000	6.000	500.000
2025-03-19 15:16:36.516	40.000	1002.000	7.000	500.000
2025-03-19 15:16:36.516	40.000	1004.000	5.000	500.000
2025-03-19 15:16:36.516	40.000	1004.000	5.000	500.000
2025-03-19 15:16:36.516	40.000	1001.000	4.000	500.000
2025-03-19 15:16:36.516	39.000	998.000	5.000	500.000
2025-03-19 15:16:36.517	38.000	999.000	7.000	500.000
2025-03-19 15:16:36.517	39.000	1001.000	9.000	500.000
2025-03-19 15:16:36.517	40.000	1001.000	8.000	500.000
2025-03-19 15:16:36.517	42.000	1001.000	5.000	500.000
2025-03-19 15:16:36.517	42.000	1001.000	5.000	500.000
2025-03-19 15:16:36.518	41.000	1001.000	3.000	500.000
2025-03-19 15:16:36.518	39.000	999.000	0.000	500.000
2025-03-19 15:16:36.518	38.000	999.000	1.000	500.000
2025-03-19 15:16:36.518	39.000	1000.000	2.000	500.000
2025-03-19 15:16:36.518	39.000	1001.000	2.000	500.000
2025-03-19 15:16:36.518	39.000	1000.000	3.000	500.000
2025-03-19 15:16:36.519	39.000	1000.000	3.000	500.000
2025-03-19 15:16:36.519	40.000	1000.000	5.000	500.000
2025-03-19 15:16:36.519	39.000	1002.000	7.000	500.000
2025-03-19 15:16:36.519	35.000	1003.000	7.000	500.000
2025-03-19 15:16:36.519	32.000	1003.000	5.000	500.000
2025-03-19 15:16:36.520	33.000	1002.000	6.000	500.000
2025-03-19 15:16:36.520	35.000	1001.000	7.000	500.000
2025-03-19 15:16:36.520	38.000	1000.000	7.000	500.000
2025-03-19 15:16:36.520	38.000	1000.000	7.000	500.000
2025-03-19 15:16:36.520	41.000	1000.000	6.000	500.000
2025-03-19 15:16:36.520	41.000	1000.000	4.000	500.000
2025-03-19 15:16:36.521	41.000	1000.000	5.000	500.000
2025-03-19 15:16:36.521	40.000	1000.000	6.000	500.000
2025-03-19 15:16:36.521	39.000	999.000	6.000	500.000
2025-03-19 15:16:36.521	38.000	999.000	6.000	500.000
2025-03-19 15:16:36.521	38.000	999.000	6.000	500.000
2025-03-19 15:16:36.521	38.000	1000.000	5.000	500.000
2025-03-19 15:16:36.522	39.000	1001.000	6.000	500.000
2025-03-19 15:16:36.522	39.000	999.000	8.000	500.000
2025-03-19 15:16:36.522	37.000	996.000	6.000	500.000
2025-03-19 15:16:36.522	36.000	998.000	4.000	500.000
2025-03-19 15:16:36.522	36.000	999.000	5.000	500.000
2025-03-19 15:16:36.523	36.000	999.000	5.000	500.000
2025-03-19 15:16:36.523	36.000	1000.000	7.000	500.000
2025-03-19 15:16:36.523	36.000	1000.000	8.000	500.000
2025-03-19 15:16:36.523	38.000	1002.000	6.000	500.000
2025-03-19 15:16:36.523	40.000	1002.000	4.000	500.000
2025-03-19 15:16:36.523	40.000	1002.000	6.000	500.000
2025-03-19 15:16:36.524	40.000	1002.000	7.000	500.000
2025-03-19 15:16:36.524	40.000	1002.000	7.000	500.000
2025-03-19 15:16:36.524	39.000	1000.000	7.000	500.000
2025-03-19 15:16:36.524	38.000	998.000	9.000	500.000
2025-03-19 15:16:36.524	39.000	998.000	10.000	500.000
2025-03-19 15:16:36.525	40.000	1000.000	10.000	500.000
2025-03-19 15:16:36.525	40.000	1001.000	9.000	500.000
2025-03-19 15:16:36.525	40.000	1002.000	7.000	500.000
2025-03-19 15:16:36.525	40.000	1002.000	7.000	500.000
2025-03-19 15:16:36.525	39.000	1001.000	7.000	500.000
2025-03-19 15:16:36.525	37.000	998.000	5.000	500.000
2025-03-19 15:16:36.526	39.000	998.000	4.000	500.000
2025-03-19 15:16:36.526	38.000	997.000	4.000	500.000
2025-03-19 15:16:36.526	37.000	996.000	4.000	500.000
2025-03-19 15:16:36.526	38.000	995.000	5.000	500.000
2025-03-19 15:16:36.526	40.000	995.000	5.000	500.000
2025-03-19 15:16:36.527	40.000	995.000	5.000	500.000
2025-03-19 15:16:36.527	39.000	998.000	5.000	500.000
2025-03-19 15:16:36.527	36.000	1000.000	5.000	500.000
2025-03-19 15:16:36.527	36.000	1000.000	5.000	500.000
2025-03-19 15:16:36.527	37.000	1002.000	5.000	500.000
2025-03-19 15:16:36.527	39.000	1003.000	5.000	500.000
2025-03-19 15:16:36.528	39.000	1002.000	5.000	500.000
2025-03-19 15:16:36.528	39.000	1002.000	5.000	500.000
2025-03-19 15:16:36.528	38.000	1001.000	4.000	500.000
2025-03-19 15:16:36.528	39.000	1001.000	2.000	500.000
2025-03-19 15:16:36.528	39.000	1001.000	3.000	500.000
2025-03-19 15:16:36.529	37.000	1001.000	5.000	500.000
2025-03-19 15:16:36.529	37.000	1001.000	5.000	500.000
2025-03-19 15:16:36.529	37.000	1003.000	5.000	500.000
2025-03-19 15:16:36.529	37.000	1003.000	5.000	500.000
2025-03-19 15:16:36.529	38.000	1005.000	5.000	500.000
2025-03-19 15:16:36.529	40.000	1006.000	5.000	500.000
2025-03-19 15:16:36.530	42.000	1005.000	4.000	500.000
2025-03-19 15:16:36.530	41.000	1003.000	4.000	500.000
2025-03-19 15:16:36.530	42.000	1001.000	4.000	500.000
2025-03-19 15:16:36.530	40.000	1000.000	5.000	500.000
2025-03-19 15:16:36.530	40.000	1000.000	5.000	500.000
2025-03-19 15:16:36.531	40.000	1001.000	5.000	500.000
2025-03-19 15:16:36.531	39.000	1000.000	4.000	500.000
2025-03-19 15:16:36.531	38.000	1001.000	4.000	500.000
2025-03-19 15:16:36.531	38.000	1002.000	4.000	500.000
2025-03-19 15:16:36.531	39.000	1002.000	5.000	500.000
2025-03-19 15:16:36.531	40.000	1001.000	7.000	500.000
2025-03-19 15:16:36.532	39.000	1003.000	6.000	500.000
2025-03-19 15:16:36.532	39.000	1003.000	6.000	500.000
2025-03-19 15:16:36.532	37.000	1002.000	4.000	500.000
2025-03-19 15:16:36.532	36.000	999.000	4.000	500.000
2025-03-19 15:16:36.532	38.000	1000.000	4.000	500.000
2025-03-19 15:16:36.532	40.000	1001.000	4.000	500.000
2025-03-19 15:16:36.533	39.000	1000.000	5.000	500.000
2025-03-19 15:16:36.533	40.000	1000.000	5.000	500.000
2025-03-19 15:16:36.533	40.000	1000.000	5.000	500.000
2025-03-19 15:16:36.533	40.000	1001.000	4.000	500.000
2025-03-19 15:16:36.533	36.000	1001.000	4.000	500.000
2025-03-19 15:16:36.534	34.000	1002.000	4.000	500.000
2025-03-19 15:16:36.534	35.000	1001.000	4.000	500.000
2025-03-19 15:16:36.534	36.000	999.000	5.000	500.000
2025-03-19 15:16:36.534	36.000	998.000	7.000	500.000
2025-03-19 15:16:36.534	35.000	999.000	9.000	500.000
2025-03-19 15:16:36.534	35.000	999.000	9.000	500.000
2025-03-19 15:16:36.535	36.000	999.000	8.000	500.000
2025-03-19 15:16:36.535	39.000	998.000	6.000	500.000
2025-03-19 15:16:36.535	42.000	999.000	5.000	500.000
2025-03-19 15:16:36.535	45.000	998.000	5.000	500.000
2025-03-19 15:16:36.535	46.000	998.000	5.000	500.000
2025-03-19 15:16:36.535	45.000	998.000	6.000	500.000
2025-03-19 15:16:36.536	45.000	998.000	6.000	500.000
2025-03-19 15:16:36.536	43.000	997.000	7.000	500.000
2025-03-19 15:16:36.536	41.000	996.000	7.000	500.000
2025-03-19 15:16:36.536	41.000	999.000	6.000	500.000
2025-03-19 15:16:36.536	41.000	1001.000	6.000	500.000
2025-03-19 15:16:36.536	40.000	1001.000	6.000	500.000
2025-03-19 15:16:36.537	39.000	1001.000	6.000	500.000
2025-03-19 15:16:36.537	39.000	1001.000	5.000	500.000
2025-03-19 15:16:36.537	39.000	1001.000	5.000	500.000
2025-03-19 15:16:36.537	38.000	999.000	4.000	500.000
2025-03-19 15:16:36.537	39.000	998.000	5.000	500.000
2025-03-19 15:16:36.537	40.000	999.000	9.000	500.000
2025-03-19 15:16:36.538	41.000	1000.000	8.000	500.000
2025-03-19 15:16:36.538	40.000	1002.000	6.000	500.000
2025-03-19 15:16:36.538	40.000	1003.000	7.000	500.000
2025-03-19 15:16:36.538	40.000	1003.000	7.000	500.000
2025-03-19 15:16:36.538	40.000	1001.000	7.000	500.000
2025-03-19 15:16:36.538	38.000	998.000	7.000	500.000
2025-03-19 15:16:36.539	37.000	998.000	6.000	500.000
2025-03-19 15:16:36.539	37.000	999.000	6.000	500.000
2025-03-19 15:16:36.539	37.000	1000.000	5.000	500.000
2025-03-19 15:16:36.539	38.000	1002.000	5.000	500.000
2025-03-19 15:16:36.539	39.000	1002.000	5.000	500.000
2025-03-19 15:16:36.539	39.000	1001.000	7.000	500.000
