2025-03-18 19:02:23.878, 2, 1000, 20, 0
2025-03-18 19:02:23.879, 3, 998, 20, 0
2025-03-18 19:02:23.880, 3, 998, 20, 0
2025-03-18 19:02:23.880, 5, 1003, 21, 0
2025-03-18 19:02:23.881, 3, 1001, 21, 0
2025-03-18 19:02:23.882, 0, 1000, 20, 0
2025-03-18 19:02:23.883, 1, 1001, 20, 0
2025-03-18 19:02:23.884, 7, 999, 21, 0
2025-03-18 19:02:23.884, 7, 1004, 20, 0
2025-03-18 19:02:23.885, 2, 1003, 19, 0
2025-03-18 19:02:23.886, 2, 1003, 19, 0
2025-03-18 19:02:23.887, 2, 1006, 20, 0
2025-03-18 19:02:23.887, 5, 1003, 21, 0
2025-03-18 19:02:23.888, 5, 1002, 22, 0
2025-03-18 19:02:23.889, 2, 1005, 20, 0
2025-03-18 19:02:23.890, 0, 1001, 20, 0
2025-03-18 19:02:23.891, 2, 1004, 20, 0
2025-03-18 19:02:23.891, 4, 1003, 20, 0
2025-03-18 19:02:23.892, 4, 1003, 20, 0
2025-03-18 19:02:23.893, 3, 1004, 19, 0
2025-03-18 19:02:23.894, 1, 1004, 20, 0
2025-03-18 19:02:23.895, 3, 1004, 21, 0
2025-03-18 19:02:23.896, 4, 1008, 21, 0
2025-03-18 19:02:23.897, 5, 1003, 20, 0
2025-03-18 19:02:23.899, 5, 1004, 20, 0
2025-03-18 19:02:23.900, 5, 1004, 20, 0
2025-03-18 19:02:23.901, 5, 1000, 20, 0
2025-03-18 19:02:23.902, 5, 1000, 20, 0
2025-03-18 19:02:23.903, 5, 1000, 23, 0
2025-03-18 19:02:23.904, 3, 997, 25, 0
2025-03-18 19:02:23.905, 0, 1003, 24, 0
2025-03-18 19:02:23.905, 0, 1002, 23, 0
2025-03-18 19:02:23.906, 3, 1003, 22, 0
2025-03-18 19:02:23.907, 3, 1003, 22, 0
2025-03-18 19:02:23.908, 1, 1002, 22, 0
2025-03-18 19:02:23.908, 0, 1001, 22, 0
2025-03-18 19:02:23.909, 0, 1002, 22, 0
2025-03-18 19:02:23.910, 2, 1000, 21, 0
2025-03-18 19:02:23.911, 3, 1002, 21, 0
2025-03-18 19:02:23.912, 0, 998, 19, 0
2025-03-18 19:02:23.912, 0, 998, 19, 0
2025-03-18 19:02:23.913, 1, 1002, 17, 0
2025-03-18 19:02:23.915, 6, 1004, 20, 0
2025-03-18 19:02:23.916, 8, 1002, 24, 0
2025-03-18 19:02:23.917, 4, 1007, 25, 0
2025-03-18 19:02:23.917, 1, 1004, 24, 0
2025-03-18 19:02:23.918, 1, 1006, 20, 0
2025-03-18 19:02:23.919, 1, 1006, 20, 0
2025-03-18 19:02:23.920, 0, 1004, 18, 0
2025-03-18 19:02:23.921, 1, 1003, 18, 0
2025-03-18 19:02:23.922, 2, 1002, 18, 0
2025-03-18 19:02:23.923, 2, 999, 17, 0
2025-03-18 19:02:23.924, 2, 1002, 18, 0
2025-03-18 19:02:23.925, 2, 999, 18, 0
2025-03-18 19:02:23.925, 1, 1002, 19, 0
2025-03-18 19:02:23.926, 1, 1002, 19, 0
2025-03-18 19:02:23.927, 1, 1001, 22, 0
2025-03-18 19:02:23.928, 3, 1003, 24, 0
2025-03-18 19:02:23.929, 1, 1007, 24, 0
2025-03-18 19:02:23.930, 0, 1003, 23, 0
2025-03-18 19:02:23.931, 0, 1003, 21, 0
2025-03-18 19:02:23.932, 1, 1000, 20, 0
2025-03-18 19:02:23.933, 1, 1000, 20, 0
2025-03-18 19:02:23.934, 2, 1001, 20, 0
2025-03-18 19:02:23.935, 1, 1001, 21, 0
2025-03-18 19:02:23.937, 2, 1002, 22, 0
2025-03-18 19:02:23.938, 4, 1004, 21, 0
2025-03-18 19:02:24.058, 5, 1000, 20, 0
2025-03-18 19:02:24.059, 2, 1001, 21, 0
2025-03-18 19:02:24.060, 0, 1000, 20, 0
2025-03-18 19:02:24.061, 0, 1000, 20, 0
2025-03-18 19:02:24.062, 1, 1003, 19, 0
2025-03-18 19:02:24.063, 2, 1004, 17, 0
2025-03-18 19:02:24.064, 2, 1001, 18, 0
2025-03-18 19:02:24.064, 2, 1003, 21, 0
2025-03-18 19:02:24.065, 2, 1001, 21, 0
2025-03-18 19:02:24.066, 3, 1005, 23, 0
2025-03-18 19:02:24.067, 3, 1005, 23, 0
2025-03-18 19:02:24.068, 4, 1004, 23, 0
2025-03-18 19:02:24.068, 3, 1002, 21, 0
2025-03-18 19:02:24.069, 2, 1004, 20, 0
2025-03-18 19:02:24.070, 3, 1000, 20, 0
2025-03-18 19:02:24.071, 4, 1003, 20, 0
2025-03-18 19:02:24.072, 3, 1002, 21, 0
2025-03-18 19:02:24.073, 3, 1002, 21, 0
2025-03-18 19:02:24.073, 0, 1004, 22, 0
2025-03-18 19:02:24.074, 1, 1005, 22, 0
2025-03-18 19:02:24.075, 2, 1005, 24, 0
2025-03-18 19:02:24.076, 2, 1004, 24, 0
2025-03-18 19:02:24.077, 2, 1001, 22, 0
2025-03-18 19:02:24.078, 3, 1004, 21, 0
2025-03-18 19:02:24.078, 5, 999, 20, 0
2025-03-18 19:02:24.079, 5, 999, 20, 0
2025-03-18 19:02:24.080, 3, 999, 20, 0
2025-03-18 19:02:24.081, 0, 1001, 19, 0
2025-03-18 19:02:24.081, 0, 1000, 19, 0
2025-03-18 19:02:24.082, 1, 1005, 21, 0
2025-03-18 19:02:24.083, 3, 1002, 22, 0
2025-03-18 19:02:24.084, 1, 1005, 23, 0
2025-03-18 19:02:24.085, 1, 1005, 23, 0
2025-03-18 19:02:24.086, 0, 1005, 22, 0
2025-03-18 19:02:24.088, 1, 1006, 22, 0
2025-03-18 19:02:24.089, 2, 1008, 23, 0
2025-03-18 19:02:24.089, 3, 1004, 22, 0
2025-03-18 19:02:24.090, 3, 1007, 20, 0
2025-03-18 19:02:24.091, 3, 1002, 20, 0
2025-03-18 19:02:24.092, 3, 1002, 20, 0
2025-03-18 19:02:24.093, 4, 1003, 20, 0
2025-03-18 19:02:24.094, 2, 1003, 19, 0
2025-03-18 19:02:24.095, 1, 1001, 19, 0
2025-03-18 19:02:24.096, 1, 1003, 19, 0
2025-03-18 19:02:24.097, 2, 1003, 20, 0
2025-03-18 19:02:24.098, 1, 1006, 20, 0
2025-03-18 19:02:24.099, 1, 1006, 20, 0
2025-03-18 19:02:24.099, 1, 1006, 20, 0
2025-03-18 19:02:24.100, 1, 1008, 19, 0
2025-03-18 19:02:24.101, 2, 1006, 19, 0
2025-03-18 19:02:24.102, 4, 1003, 19, 0
2025-03-18 19:02:24.103, 3, 1003, 18, 0
2025-03-18 19:02:24.104, 2, 1001, 18, 0
2025-03-18 19:02:24.104, 4, 1004, 18, 0
2025-03-18 19:02:24.105, 5, 1003, 20, 0
2025-03-18 19:02:24.106, 5, 1003, 20, 0
2025-03-18 19:02:24.107, 3, 1002, 21, 0
2025-03-18 19:02:24.108, 0, 1003, 20, 0
2025-03-18 19:02:24.108, 1, 1002, 20, 0
2025-03-18 19:02:24.109, 4, 1005, 21, 0
2025-03-18 19:02:24.110, 4, 1002, 20, 0
2025-03-18 19:02:24.111, 2, 1003, 21, 0
2025-03-18 19:02:24.112, 2, 1003, 21, 0
2025-03-18 19:02:24.113, 0, 1000, 22, 0
2025-03-18 19:02:24.113, 1, 1001, 22, 0
2025-03-18 19:02:24.114, 5, 1006, 22, 0
2025-03-18 19:02:24.115, 4, 1005, 22, 0
2025-03-18 19:02:24.116, 0, 1007, 22, 0
2025-03-18 19:02:24.117, 0, 1003, 23, 0
2025-03-18 19:02:24.118, 1, 1006, 23, 0
2025-03-18 19:02:24.118, 1, 1006, 23, 0
2025-03-18 19:02:24.119, 0, 1007, 22, 0
2025-03-18 19:02:24.120, 1, 1004, 22, 0
2025-03-18 19:02:24.121, 0, 1003, 20, 0
2025-03-18 19:02:24.121, 4, 1000, 20, 0
2025-03-18 19:02:24.122, 4, 1003, 22, 0
2025-03-18 19:02:24.123, 1, 1000, 22, 0
2025-03-18 19:02:24.124, 1, 1000, 22, 0
2025-03-18 19:02:24.124, 0, 1000, 21, 0
2025-03-18 19:02:24.125, 0, 1002, 20, 0
2025-03-18 19:02:24.126, 2, 1001, 20, 0
2025-03-18 19:02:24.127, 0, 1004, 20, 0
2025-03-18 19:02:24.128, 0, 999, 20, 0
2025-03-18 19:02:24.129, 3, 1002, 20, 0
2025-03-18 19:02:24.130, 6, 1003, 20, 0
2025-03-18 19:02:24.130, 6, 1003, 20, 0
2025-03-18 19:02:24.131, 4, 1001, 20, 0
2025-03-18 19:02:24.132, 1, 1003, 20, 0
2025-03-18 19:02:24.133, 5, 1003, 20, 0
2025-03-18 19:02:24.134, 5, 1006, 20, 0
2025-03-18 19:02:24.134, 1, 1001, 19, 0
2025-03-18 19:02:24.135, 1, 1001, 18, 0
2025-03-18 19:02:24.136, 4, 1002, 18, 0
2025-03-18 19:02:24.137, 4, 1002, 18, 0
2025-03-18 19:02:24.137, 6, 1004, 20, 0
2025-03-18 19:02:24.138, 4, 1006, 20, 0
2025-03-18 19:02:24.139, 6, 1004, 19, 0
2025-03-18 19:02:24.141, 11, 1004, 19, 0
2025-03-18 19:02:24.142, 8, 1002, 19, 0
2025-03-18 19:02:24.142, 2, 1002, 19, 0
2025-03-18 19:02:24.143, 2, 1002, 19, 0
2025-03-18 19:02:24.144, 5, 1001, 18, 0
2025-03-18 19:02:24.145, 8, 1001, 19, 0
2025-03-18 19:02:24.146, 6, 1004, 20, 0
2025-03-18 19:02:24.147, 0, 1002, 20, 0
2025-03-18 19:02:24.147, 1, 1005, 20, 0
2025-03-18 19:02:24.148, 5, 1005, 20, 0
2025-03-18 19:02:24.149, 4, 1003, 20, 0
2025-03-18 19:02:24.150, 4, 1003, 20, 0
2025-03-18 19:02:24.151, 3, 1000, 19, 0
2025-03-18 19:02:24.152, 4, 1000, 20, 0
2025-03-18 19:02:24.152, 6, 1007, 21, 0
2025-03-18 19:02:24.153, 5, 1004, 21, 0
2025-03-18 19:02:24.154, 4, 1004, 20, 0
2025-03-18 19:02:24.155, 4, 1002, 20, 0
2025-03-18 19:02:24.156, 4, 1002, 20, 0
2025-03-18 19:02:24.156, 4, 999, 21, 0
2025-03-18 19:02:24.157, 4, 999, 22, 0
2025-03-18 19:02:24.158, 5, 999, 23, 0
2025-03-18 19:02:24.158, 9, 1004, 21, 0
2025-03-18 19:02:24.159, 8, 1003, 21, 0
2025-03-18 19:02:24.160, 6, 1003, 21, 0
2025-03-18 19:02:24.161, 3, 1002, 21, 0
2025-03-18 19:02:24.162, 3, 1002, 21, 0
2025-03-18 19:02:24.162, 3, 1003, 21, 0
2025-03-18 19:02:24.163, 3, 1005, 20, 0
2025-03-18 19:02:24.164, 0, 999, 20, 0
2025-03-18 19:02:24.165, 1, 1002, 19, 0
2025-03-18 19:02:24.165, 0, 1001, 19, 0
2025-03-18 19:02:24.166, 3, 1002, 20, 0
2025-03-18 19:02:24.167, 3, 1002, 20, 0
2025-03-18 19:02:24.168, 4, 1004, 21, 0
2025-03-18 19:02:24.169, 1, 1002, 21, 0
2025-03-18 19:02:24.170, 0, 1005, 21, 0
2025-03-18 19:02:24.170, 1, 1001, 19, 0
2025-03-18 19:02:24.171, 2, 1001, 19, 0
2025-03-18 19:02:24.172, 2, 1003, 20, 0
2025-03-18 19:02:24.173, 2, 1003, 20, 0
2025-03-18 19:02:24.173, 2, 1003, 22, 0
2025-03-18 19:02:24.174, 3, 1005, 23, 0
2025-03-18 19:02:24.175, 2, 1003, 22, 0
2025-03-18 19:02:24.176, 1, 1003, 22, 0
2025-03-18 19:02:24.177, 0, 998, 22, 0
2025-03-18 19:02:24.177, 3, 999, 20, 0
2025-03-18 19:02:24.178, 3, 1001, 20, 0
2025-03-18 19:02:24.179, 3, 1001, 20, 0
2025-03-18 19:02:24.180, 2, 999, 21, 0
2025-03-18 19:02:24.180, 2, 1003, 21, 0
2025-03-18 19:02:24.181, 0, 1000, 21, 0
2025-03-18 19:02:24.182, 1, 1002, 23, 0
2025-03-18 19:02:24.183, 4, 1002, 21, 0
2025-03-18 19:02:24.183, 4, 1003, 20, 0
2025-03-18 19:02:24.184, 4, 1003, 20, 0
2025-03-18 19:02:24.185, 2, 1007, 19, 0
2025-03-18 19:02:24.186, 1, 1004, 16, 0
2025-03-18 19:02:24.187, 3, 1004, 16, 0
2025-03-18 19:02:24.188, 1, 1000, 18, 0
2025-03-18 19:02:24.188, 0, 1002, 20, 0
2025-03-18 19:02:24.189, 0, 1002, 20, 0
2025-03-18 19:02:24.190, 2, 1003, 19, 0
2025-03-18 19:02:24.191, 2, 1003, 19, 0
2025-03-18 19:02:24.192, 3, 1004, 21, 0
2025-03-18 19:02:24.192, 0, 1003, 22, 0
2025-03-18 19:02:24.193, 0, 1006, 21, 0
2025-03-18 19:02:24.194, 0, 1004, 21, 0
2025-03-18 19:02:24.195, 0, 1005, 23, 0
2025-03-18 19:02:24.196, 1, 1004, 24, 0
2025-03-18 19:02:24.196, 1, 1004, 24, 0
2025-03-18 19:02:24.197, 2, 1002, 23, 0
2025-03-18 19:02:24.198, 5, 1003, 23, 0
2025-03-18 19:02:24.199, 2, 1001, 24, 0
2025-03-18 19:02:24.199, 0, 1002, 23, 0
2025-03-18 19:02:24.200, 0, 1000, 23, 0
2025-03-18 19:02:24.201, 0, 1002, 21, 0
2025-03-18 19:02:24.201, 0, 1002, 21, 0
2025-03-18 19:02:24.202, 0, 1003, 20, 0
2025-03-18 19:02:24.203, 0, 1002, 21, 0
2025-03-18 19:02:24.204, 0, 1002, 21, 0
2025-03-18 19:02:24.204, 5, 999, 22, 0
2025-03-18 19:02:24.205, 6, 1002, 25, 0
2025-03-18 19:02:24.206, 3, 999, 23, 0
2025-03-18 19:02:24.207, 3, 999, 20, 0
2025-03-18 19:02:24.207, 3, 999, 20, 0
2025-03-18 19:02:24.208, 4, 1004, 20, 0
2025-03-18 19:02:24.209, 3, 1003, 23, 0
2025-03-18 19:02:24.210, 1, 1007, 21, 0
2025-03-18 19:02:24.210, 0, 1005, 20, 0
2025-03-18 19:02:24.211, 1, 1007, 22, 0
2025-03-18 19:02:24.212, 1, 1006, 21, 0
2025-03-18 19:02:24.213, 1, 1006, 21, 0
2025-03-18 19:02:24.214, 0, 1005, 20, 0
2025-03-18 19:02:24.214, 0, 1006, 18, 0
2025-03-18 19:02:24.215, 3, 1002, 19, 0
2025-03-18 19:02:24.216, 9, 1005, 22, 0
2025-03-18 19:02:24.217, 5, 1003, 24, 0
2025-03-18 19:02:24.217, 0, 1004, 23, 0
2025-03-18 19:02:24.218, 0, 1004, 23, 0
2025-03-18 19:02:24.219, 0, 1007, 23, 0
2025-03-18 19:02:24.220, 3, 1005, 23, 0
2025-03-18 19:02:24.220, 5, 1004, 22, 0
2025-03-18 19:02:24.221, 1, 1002, 20, 0
2025-03-18 19:02:24.222, 1, 1004, 20, 0
2025-03-18 19:02:24.223, 4, 1003, 23, 0
2025-03-18 19:02:24.223, 4, 1004, 23, 0
2025-03-18 19:02:24.224, 4, 1004, 23, 0
2025-03-18 19:02:24.225, 1, 1003, 21, 0
2025-03-18 19:02:24.226, 0, 1000, 21, 0
2025-03-18 19:02:24.227, 2, 1001, 20, 0
2025-03-18 19:02:24.228, 6, 997, 19, 0
2025-03-18 19:02:24.229, 5, 1000, 20, 0
2025-03-18 19:02:24.229, 3, 1001, 21, 0
2025-03-18 19:02:24.230, 3, 1001, 21, 0
2025-03-18 19:02:24.231, 6, 1002, 22, 0
2025-03-18 19:02:24.232, 7, 1004, 22, 0
2025-03-18 19:02:24.232, 6, 1003, 22, 0
2025-03-18 19:02:24.233, 6, 1005, 22, 0
2025-03-18 19:02:24.234, 6, 1003, 23, 0
2025-03-18 19:02:24.235, 4, 1003, 23, 0
2025-03-18 19:02:24.235, 1, 1002, 22, 0
2025-03-18 19:02:24.236, 1, 1002, 22, 0
2025-03-18 19:02:24.237, 0, 1002, 22, 0
2025-03-18 19:02:24.238, 3, 1005, 22, 0
2025-03-18 19:02:24.238, 3, 1000, 22, 0
2025-03-18 19:02:24.239, 1, 1002, 21, 0
2025-03-18 19:02:24.240, 1, 1000, 20, 0
2025-03-18 19:02:24.241, 3, 1001, 22, 0
2025-03-18 19:02:24.242, 3, 1001, 22, 0
2025-03-18 19:02:24.242, 4, 1002, 22, 0
2025-03-18 19:02:24.243, 4, 998, 20, 0
2025-03-18 19:02:24.244, 4, 1003, 18, 0
2025-03-18 19:02:24.245, 2, 1001, 20, 0
2025-03-18 19:02:24.245, 3, 1001, 21, 0
2025-03-18 19:02:24.246, 3, 1002, 20, 0
2025-03-18 19:02:24.249, 3, 1002, 20, 0
2025-03-18 19:02:24.250, 4, 1003, 20, 0
2025-03-18 19:02:24.250, 5, 1004, 20, 0
2025-03-18 19:02:24.251, 3, 1001, 19, 0
2025-03-18 19:02:24.252, 4, 1006, 18, 0
2025-03-18 19:02:24.253, 4, 1004, 17, 0
2025-03-18 19:02:24.253, 3, 1005, 17, 0
2025-03-18 19:02:24.254, 5, 1004, 19, 0
2025-03-18 19:02:24.255, 5, 1004, 19, 0
2025-03-18 19:02:24.256, 6, 1002, 21, 0
2025-03-18 19:02:24.257, 4, 1003, 21, 0
2025-03-18 19:02:24.257, 2, 999, 22, 0
2025-03-18 19:02:24.258, 5, 1000, 22, 0
2025-03-18 19:02:24.259, 5, 1001, 22, 0
2025-03-18 19:02:24.260, 5, 1001, 22, 0
2025-03-18 19:02:24.260, 5, 1001, 22, 0
2025-03-18 19:02:24.261, 4, 1000, 21, 0
2025-03-18 19:02:24.262, 1, 998, 21, 0
2025-03-18 19:02:24.263, 3, 1000, 21, 0
2025-03-18 19:02:24.264, 5, 999, 21, 0
2025-03-18 19:02:24.264, 6, 1002, 20, 0
2025-03-18 19:02:24.265, 5, 999, 18, 0
2025-03-18 19:02:24.266, 5, 998, 17, 0
2025-03-18 19:02:24.267, 5, 998, 17, 0
2025-03-18 19:02:24.267, 7, 1000, 20, 0
2025-03-18 19:02:24.268, 6, 1000, 20, 0
2025-03-18 19:02:24.269, 4, 1001, 19, 0
2025-03-18 19:02:24.270, 2, 999, 19, 0
2025-03-18 19:02:24.270, 2, 1002, 20, 0
2025-03-18 19:02:24.271, 2, 1001, 21, 0
2025-03-18 19:02:24.272, 2, 1001, 21, 0
2025-03-18 19:02:24.273, 2, 1000, 21, 0
2025-03-18 19:02:24.274, 2, 1005, 20, 0
2025-03-18 19:02:24.275, 2, 1004, 18, 0
2025-03-18 19:02:24.275, 2, 1004, 17, 0
2025-03-18 19:02:24.276, 0, 1001, 19, 0
2025-03-18 19:02:24.277, 2, 1003, 20, 0
2025-03-18 19:02:24.278, 1, 1004, 20, 0
2025-03-18 19:02:24.279, 1, 1004, 20, 0
2025-03-18 19:02:24.279, 3, 1000, 21, 0
2025-03-18 19:02:24.280, 2, 1001, 22, 0
2025-03-18 19:02:24.281, 0, 1000, 21, 0
2025-03-18 19:02:24.282, 5, 1004, 20, 0
2025-03-18 19:02:24.282, 7, 1004, 21, 0
2025-03-18 19:02:24.283, 4, 1003, 21, 0
2025-03-18 19:02:24.284, 4, 1003, 21, 0
2025-03-18 19:02:24.284, 1, 1002, 21, 0
2025-03-18 19:02:24.285, 2, 1001, 21, 0
2025-03-18 19:02:24.286, 6, 1006, 22, 0
2025-03-18 19:02:24.287, 5, 1005, 21, 0
2025-03-18 19:02:24.287, 1, 1006, 20, 0
2025-03-18 19:02:24.288, 0, 1004, 19, 0
2025-03-18 19:02:24.289, 0, 1004, 19, 0
2025-03-18 19:02:24.290, 0, 1003, 20, 0
2025-03-18 19:02:24.290, 1, 1006, 23, 0
2025-03-18 19:02:24.291, 0, 1001, 24, 0
2025-03-18 19:02:24.292, 1, 1003, 22, 0
2025-03-18 19:02:24.292, 1, 1003, 23, 0
2025-03-18 19:02:24.293, 2, 1004, 24, 0
2025-03-18 19:02:24.294, 0, 1005, 23, 0
2025-03-18 19:02:24.295, 0, 1005, 23, 0
2025-03-18 19:02:24.295, 0, 1002, 21, 0
2025-03-18 19:02:24.296, 1, 1002, 20, 0
2025-03-18 19:02:24.297, 0, 1000, 21, 0
2025-03-18 19:02:24.298, 0, 1001, 22, 0
2025-03-18 19:02:24.298, 0, 1002, 20, 0
2025-03-18 19:02:24.299, 1, 1004, 20, 0
2025-03-18 19:02:24.300, 1, 1004, 20, 0
2025-03-18 19:02:24.300, 3, 1005, 21, 0
2025-03-18 19:02:24.301, 3, 1002, 19, 0
2025-03-18 19:02:24.302, 5, 1001, 19, 0
2025-03-18 19:02:24.303, 5, 999, 20, 0
2025-03-18 19:02:24.304, 4, 1004, 21, 0
2025-03-18 19:02:24.304, 0, 1006, 18, 0
2025-03-18 19:02:24.305, 1, 1006, 18, 0
2025-03-18 19:02:24.306, 1, 1006, 18, 0
2025-03-18 19:02:24.307, 5, 1006, 20, 0
2025-03-18 19:02:24.308, 3, 1002, 22, 0
2025-03-18 19:02:24.309, 0, 1003, 21, 0
2025-03-18 19:02:24.309, 4, 1000, 20, 0
2025-03-18 19:02:24.310, 0, 1002, 20, 0
2025-03-18 19:02:24.311, 4, 1004, 21, 0
2025-03-18 19:02:24.312, 4, 1004, 21, 0
2025-03-18 19:02:24.313, 2, 1002, 20, 0
2025-03-18 19:02:24.313, 2, 1002, 18, 0
2025-03-18 19:02:24.314, 4, 1001, 17, 0
2025-03-18 19:02:24.315, 6, 1006, 18, 0
2025-03-18 19:02:24.316, 1, 1005, 15, 0
2025-03-18 19:02:24.317, 0, 1004, 14, 0
2025-03-18 19:02:24.317, 3, 1004, 17, 0
2025-03-18 19:02:24.318, 3, 1004, 17, 0
2025-03-18 19:02:24.319, 4, 1002, 20, 0
2025-03-18 19:02:24.320, 4, 1004, 21, 0
2025-03-18 19:02:24.320, 2, 1005, 19, 0
2025-03-18 19:02:24.321, 3, 1007, 17, 0
2025-03-18 19:02:24.322, 3, 1004, 18, 0
2025-03-18 19:02:24.323, 1, 1003, 20, 0
2025-03-18 19:02:24.323, 1, 1003, 20, 0
2025-03-18 19:02:24.324, 2, 1004, 20, 0
2025-03-18 19:02:24.325, 2, 1003, 21, 0
2025-03-18 19:02:24.326, 1, 1005, 23, 0
2025-03-18 19:02:24.327, 0, 1001, 22, 0
2025-03-18 19:02:24.328, 0, 1001, 21, 0
2025-03-18 19:02:24.328, 1, 1000, 19, 0
2025-03-18 19:02:24.329, 3, 1000, 20, 0
2025-03-18 19:02:24.330, 3, 1000, 20, 0
2025-03-18 19:02:24.331, 3, 1003, 21, 0
2025-03-18 19:02:24.332, 2, 1002, 22, 0
2025-03-18 19:02:24.332, 4, 1002, 22, 0
2025-03-18 19:02:24.333, 5, 1000, 23, 0
2025-03-18 19:02:24.334, 4, 1001, 22, 0
2025-03-18 19:02:24.335, 4, 1001, 20, 0
2025-03-18 19:02:24.335, 4, 1001, 20, 0
2025-03-18 19:02:24.336, 2, 1000, 20, 0
2025-03-18 19:02:24.337, 2, 1000, 22, 0
2025-03-18 19:02:24.338, 0, 1001, 22, 0
2025-03-18 19:02:24.338, 0, 1006, 21, 0
2025-03-18 19:02:24.339, 2, 1003, 20, 0
2025-03-18 19:02:24.340, 2, 1002, 20, 0
2025-03-18 19:02:24.341, 0, 1003, 22, 0
