Time	accX	accY	accZ	spinSpeed
2025-03-19 16:00:47.521	42.000	1002.000	3.000	500.000
2025-03-19 16:00:47.521	42.000	1002.000	3.000	500.000
2025-03-19 16:00:47.521	42.000	1000.000	2.000	500.000
2025-03-19 16:00:47.521	43.000	999.000	2.000	500.000
2025-03-19 16:00:47.522	43.000	998.000	1.000	500.000
2025-03-19 16:00:47.522	42.000	996.000	2.000	500.000
2025-03-19 16:00:47.522	41.000	995.000	6.000	500.000
2025-03-19 16:00:47.522	41.000	996.000	7.000	500.000
2025-03-19 16:00:47.522	41.000	996.000	7.000	500.000
2025-03-19 16:00:47.523	40.000	994.000	5.000	500.000
2025-03-19 16:00:47.523	39.000	993.000	7.000	500.000
2025-03-19 16:00:47.523	41.000	995.000	9.000	500.000
2025-03-19 16:00:47.523	43.000	995.000	9.000	500.000
2025-03-19 16:00:47.523	45.000	995.000	9.000	500.000
2025-03-19 16:00:47.524	43.000	996.000	11.000	500.000
2025-03-19 16:00:47.524	41.000	995.000	12.000	500.000
2025-03-19 16:00:47.524	41.000	995.000	12.000	500.000
2025-03-19 16:00:47.524	42.000	992.000	10.000	500.000
2025-03-19 16:00:47.524	42.000	991.000	7.000	500.000
2025-03-19 16:00:47.525	42.000	993.000	8.000	500.000
2025-03-19 16:00:47.525	43.000	994.000	12.000	500.000
2025-03-19 16:00:47.525	42.000	994.000	13.000	500.000
2025-03-19 16:00:47.525	41.000	992.000	12.000	500.000
2025-03-19 16:00:47.526	40.000	992.000	11.000	500.000
2025-03-19 16:00:47.526	40.000	992.000	11.000	500.000
2025-03-19 16:00:47.526	40.000	994.000	11.000	500.000
2025-03-19 16:00:47.526	40.000	996.000	11.000	500.000
2025-03-19 16:00:47.526	39.000	996.000	11.000	500.000
2025-03-19 16:00:47.527	38.000	996.000	13.000	500.000
2025-03-19 16:00:47.527	40.000	995.000	13.000	500.000
2025-03-19 16:00:47.527	42.000	996.000	9.000	500.000
2025-03-19 16:00:47.527	42.000	996.000	9.000	500.000
2025-03-19 16:00:47.528	41.000	998.000	9.000	500.000
2025-03-19 16:00:47.528	39.000	996.000	11.000	500.000
2025-03-19 16:00:47.528	39.000	995.000	11.000	500.000
2025-03-19 16:00:47.528	40.000	996.000	10.000	500.000
2025-03-19 16:00:47.529	40.000	997.000	9.000	500.000
2025-03-19 16:00:47.529	41.000	998.000	7.000	500.000
2025-03-19 16:00:47.529	42.000	999.000	5.000	500.000
2025-03-19 16:00:47.529	42.000	999.000	5.000	500.000
2025-03-19 16:00:47.529	43.000	999.000	5.000	500.000
2025-03-19 16:00:47.530	40.000	998.000	6.000	500.000
2025-03-19 16:00:47.530	38.000	999.000	6.000	500.000
2025-03-19 16:00:47.530	37.000	1003.000	4.000	500.000
2025-03-19 16:00:47.530	37.000	1003.000	5.000	500.000
2025-03-19 16:00:47.530	38.000	1002.000	4.000	500.000
2025-03-19 16:00:47.531	38.000	1002.000	4.000	500.000
2025-03-19 16:00:47.531	38.000	1002.000	2.000	500.000
2025-03-19 16:00:47.531	39.000	1003.000	4.000	500.000
2025-03-19 16:00:47.531	37.000	1002.000	5.000	500.000
2025-03-19 16:00:47.531	34.000	1002.000	5.000	500.000
2025-03-19 16:00:47.532	33.000	1003.000	6.000	500.000
2025-03-19 16:00:47.532	34.000	1001.000	5.000	500.000
2025-03-19 16:00:47.532	36.000	1001.000	5.000	500.000
2025-03-19 16:00:47.532	36.000	1001.000	5.000	500.000
2025-03-19 16:00:47.532	37.000	1003.000	7.000	500.000
2025-03-19 16:00:47.533	37.000	1003.000	9.000	500.000
2025-03-19 16:00:47.533	37.000	1000.000	10.000	500.000
2025-03-19 16:00:47.533	37.000	1000.000	10.000	500.000
2025-03-19 16:00:47.533	36.000	1002.000	11.000	500.000
2025-03-19 16:00:47.534	36.000	1001.000	10.000	500.000
2025-03-19 16:00:47.534	36.000	1001.000	10.000	500.000
2025-03-19 16:00:47.534	38.000	999.000	7.000	500.000
2025-03-19 16:00:47.535	38.000	998.000	6.000	500.000
2025-03-19 16:00:47.535	36.000	998.000	8.000	500.000
2025-03-19 16:00:47.535	34.000	998.000	8.000	500.000
2025-03-19 16:00:47.536	34.000	999.000	8.000	500.000
2025-03-19 16:00:47.536	36.000	1000.000	9.000	500.000
2025-03-19 16:00:47.536	38.000	1002.000	10.000	500.000
2025-03-19 16:00:47.537	38.000	1002.000	10.000	500.000
2025-03-19 16:00:47.537	39.000	1003.000	11.000	500.000
2025-03-19 16:00:47.537	39.000	1003.000	12.000	500.000
2025-03-19 16:00:47.537	38.000	1003.000	13.000	500.000
2025-03-19 16:00:47.538	38.000	1003.000	13.000	500.000
2025-03-19 16:00:47.538	37.000	1006.000	11.000	500.000
2025-03-19 16:00:47.538	36.000	1006.000	8.000	500.000
2025-03-19 16:00:47.539	36.000	1006.000	8.000	500.000
2025-03-19 16:00:47.539	36.000	1005.000	5.000	500.000
2025-03-19 16:00:47.539	37.000	1004.000	2.000	500.000
2025-03-19 16:00:47.539	38.000	1004.000	3.000	500.000
2025-03-19 16:00:47.540	39.000	1005.000	4.000	500.000
2025-03-19 16:00:47.540	39.000	1005.000	5.000	500.000
2025-03-19 16:00:47.540	39.000	1004.000	2.000	500.000
2025-03-19 16:00:47.540	39.000	1006.000	3.000	500.000
2025-03-19 16:00:47.540	39.000	1006.000	3.000	500.000
2025-03-19 16:00:47.541	36.000	1007.000	5.000	500.000
2025-03-19 16:00:47.541	35.000	1005.000	5.000	500.000
2025-03-19 16:00:47.541	36.000	1003.000	4.000	500.000
2025-03-19 16:00:47.541	37.000	1004.000	3.000	500.000
2025-03-19 16:00:47.542	37.000	1005.000	1.000	500.000
2025-03-19 16:00:47.542	35.000	1005.000	1.000	500.000
2025-03-19 16:00:47.542	33.000	1005.000	1.000	500.000
2025-03-19 16:00:47.542	33.000	1005.000	1.000	500.000
2025-03-19 16:00:47.542	35.000	1004.000	1.000	500.000
2025-03-19 16:00:47.543	37.000	1006.000	2.000	500.000
2025-03-19 16:00:47.543	37.000	1008.000	3.000	500.000
2025-03-19 16:00:47.543	37.000	1006.000	3.000	500.000
2025-03-19 16:00:47.543	37.000	1005.000	3.000	500.000
2025-03-19 16:00:47.544	38.000	1005.000	2.000	500.000
2025-03-19 16:00:47.544	38.000	1005.000	2.000	500.000
2025-03-19 16:00:47.544	37.000	1005.000	1.000	500.000
2025-03-19 16:00:47.544	38.000	1004.000	0.000	500.000
2025-03-19 16:00:47.544	41.000	1004.000	1.000	500.000
2025-03-19 16:00:47.545	41.000	1004.000	0.000	500.000
2025-03-19 16:00:47.545	39.000	1003.000	3.000	500.000
2025-03-19 16:00:47.545	36.000	1005.000	5.000	500.000
2025-03-19 16:00:47.545	35.000	1005.000	6.000	500.000
2025-03-19 16:00:47.545	35.000	1005.000	6.000	500.000
2025-03-19 16:00:47.546	35.000	1003.000	10.000	500.000
2025-03-19 16:00:47.546	36.000	1002.000	11.000	500.000
2025-03-19 16:00:47.546	38.000	1003.000	7.000	500.000
2025-03-19 16:00:47.546	37.000	1004.000	6.000	500.000
2025-03-19 16:00:47.546	36.000	1003.000	7.000	500.000
2025-03-19 16:00:47.547	37.000	1002.000	9.000	500.000
2025-03-19 16:00:47.547	37.000	1002.000	9.000	500.000
2025-03-19 16:00:47.547	39.000	1003.000	11.000	500.000
2025-03-19 16:00:47.547	39.000	1002.000	12.000	500.000
2025-03-19 16:00:47.547	38.000	1001.000	11.000	500.000
2025-03-19 16:00:47.547	39.000	999.000	11.000	500.000
2025-03-19 16:00:47.548	40.000	1000.000	11.000	500.000
2025-03-19 16:00:47.548	39.000	999.000	11.000	500.000
2025-03-19 16:00:47.548	40.000	998.000	12.000	500.000
2025-03-19 16:00:47.548	40.000	998.000	12.000	500.000
2025-03-19 16:00:47.548	40.000	998.000	11.000	500.000
2025-03-19 16:00:47.549	39.000	997.000	10.000	500.000
2025-03-19 16:00:47.549	36.000	996.000	11.000	500.000
2025-03-19 16:00:47.549	37.000	997.000	12.000	500.000
2025-03-19 16:00:47.549	38.000	998.000	14.000	500.000
2025-03-19 16:00:47.550	37.000	996.000	13.000	500.000
2025-03-19 16:00:47.550	38.000	994.000	12.000	500.000
2025-03-19 16:00:47.550	38.000	994.000	12.000	500.000
2025-03-19 16:00:47.550	39.000	992.000	11.000	500.000
2025-03-19 16:00:47.551	36.000	993.000	12.000	500.000
2025-03-19 16:00:47.551	37.000	995.000	12.000	500.000
2025-03-19 16:00:47.551	41.000	994.000	9.000	500.000
2025-03-19 16:00:47.551	43.000	994.000	9.000	500.000
2025-03-19 16:00:47.552	41.000	996.000	11.000	500.000
2025-03-19 16:00:47.552	41.000	996.000	11.000	500.000
2025-03-19 16:00:47.552	39.000	997.000	14.000	500.000
2025-03-19 16:00:47.553	38.000	996.000	14.000	500.000
2025-03-19 16:00:47.553	40.000	996.000	13.000	500.000
2025-03-19 16:00:47.553	39.000	995.000	12.000	500.000
2025-03-19 16:00:47.553	38.000	996.000	11.000	500.000
2025-03-19 16:00:47.554	38.000	995.000	11.000	500.000
2025-03-19 16:00:47.554	40.000	994.000	9.000	500.000
2025-03-19 16:00:47.554	40.000	994.000	9.000	500.000
2025-03-19 16:00:47.554	41.000	995.000	9.000	500.000
2025-03-19 16:00:47.555	41.000	994.000	10.000	500.000
2025-03-19 16:00:47.555	39.000	993.000	11.000	500.000
2025-03-19 16:00:47.555	38.000	992.000	13.000	500.000
2025-03-19 16:00:47.555	38.000	991.000	12.000	500.000
2025-03-19 16:00:47.555	39.000	993.000	10.000	500.000
2025-03-19 16:00:47.555	39.000	993.000	10.000	500.000
2025-03-19 16:00:47.556	40.000	994.000	9.000	500.000
2025-03-19 16:00:47.556	40.000	994.000	10.000	500.000
2025-03-19 16:00:47.556	39.000	994.000	10.000	500.000
2025-03-19 16:00:47.556	36.000	993.000	10.000	500.000
2025-03-19 16:00:47.556	35.000	993.000	10.000	500.000
2025-03-19 16:00:47.557	35.000	995.000	11.000	500.000
2025-03-19 16:00:47.557	35.000	995.000	11.000	500.000
2025-03-19 16:00:47.557	38.000	993.000	11.000	500.000
2025-03-19 16:00:47.558	40.000	992.000	10.000	500.000
2025-03-19 16:00:47.558	41.000	996.000	11.000	500.000
2025-03-19 16:00:47.558	41.000	998.000	13.000	500.000
2025-03-19 16:00:47.558	42.000	998.000	13.000	500.000
2025-03-19 16:00:47.559	42.000	996.000	12.000	500.000
2025-03-19 16:00:47.559	42.000	995.000	12.000	500.000
2025-03-19 16:00:47.559	42.000	995.000	12.000	500.000
2025-03-19 16:00:47.559	42.000	995.000	13.000	500.000
2025-03-19 16:00:47.559	41.000	996.000	14.000	500.000
2025-03-19 16:00:47.560	40.000	995.000	16.000	500.000
2025-03-19 16:00:47.560	39.000	996.000	14.000	500.000
2025-03-19 16:00:47.560	39.000	997.000	12.000	500.000
2025-03-19 16:00:47.560	39.000	997.000	12.000	500.000
2025-03-19 16:00:47.560	39.000	997.000	12.000	500.000
2025-03-19 16:00:47.561	40.000	999.000	11.000	500.000
2025-03-19 16:00:47.561	45.000	1000.000	10.000	500.000
2025-03-19 16:00:47.561	46.000	999.000	11.000	500.000
2025-03-19 16:00:47.561	45.000	998.000	12.000	500.000
2025-03-19 16:00:47.561	44.000	1000.000	10.000	500.000
2025-03-19 16:00:47.562	44.000	1000.000	7.000	500.000
2025-03-19 16:00:47.562	44.000	1000.000	7.000	500.000
2025-03-19 16:00:47.562	45.000	1000.000	9.000	500.000
2025-03-19 16:00:47.562	44.000	1000.000	12.000	500.000
2025-03-19 16:00:47.562	45.000	1000.000	9.000	500.000
2025-03-19 16:00:47.563	45.000	999.000	7.000	500.000
2025-03-19 16:00:47.563	43.000	999.000	7.000	500.000
2025-03-19 16:00:47.563	39.000	999.000	8.000	500.000
2025-03-19 16:00:47.563	37.000	1000.000	8.000	500.000
2025-03-19 16:00:47.563	37.000	1000.000	8.000	500.000
2025-03-19 16:00:47.564	36.000	1002.000	7.000	500.000
2025-03-19 16:00:47.564	36.000	1004.000	7.000	500.000
2025-03-19 16:00:47.564	36.000	1005.000	6.000	500.000
2025-03-19 16:00:47.564	38.000	1003.000	4.000	500.000
2025-03-19 16:00:47.565	38.000	1002.000	3.000	500.000
2025-03-19 16:00:47.565	39.000	1002.000	3.000	500.000
2025-03-19 16:00:47.565	39.000	1002.000	3.000	500.000
2025-03-19 16:00:47.565	39.000	1002.000	4.000	500.000
2025-03-19 16:00:47.565	38.000	1000.000	4.000	500.000
2025-03-19 16:00:47.566	39.000	1001.000	6.000	500.000
2025-03-19 16:00:47.566	38.000	1003.000	8.000	500.000
2025-03-19 16:00:47.566	39.000	1003.000	6.000	500.000
2025-03-19 16:00:47.566	40.000	1004.000	5.000	500.000
2025-03-19 16:00:47.566	40.000	1004.000	5.000	500.000
2025-03-19 16:00:47.566	39.000	1005.000	5.000	500.000
2025-03-19 16:00:47.567	39.000	1004.000	5.000	500.000
2025-03-19 16:00:47.567	39.000	1002.000	3.000	500.000
2025-03-19 16:00:47.567	39.000	1001.000	2.000	500.000
2025-03-19 16:00:47.567	40.000	1003.000	4.000	500.000
2025-03-19 16:00:47.568	40.000	1006.000	6.000	500.000
2025-03-19 16:00:47.568	40.000	1006.000	4.000	500.000
2025-03-19 16:00:47.568	40.000	1006.000	4.000	500.000
2025-03-19 16:00:47.568	40.000	1006.000	3.000	500.000
2025-03-19 16:00:47.569	40.000	1006.000	5.000	500.000
2025-03-19 16:00:47.569	40.000	1005.000	6.000	500.000
2025-03-19 16:00:47.569	40.000	1003.000	6.000	500.000
2025-03-19 16:00:47.569	40.000	1001.000	7.000	500.000
2025-03-19 16:00:47.569	40.000	1002.000	6.000	500.000
2025-03-19 16:00:47.570	40.000	1002.000	6.000	500.000
2025-03-19 16:00:47.570	41.000	1003.000	6.000	500.000
2025-03-19 16:00:47.570	40.000	1005.000	6.000	500.000
2025-03-19 16:00:47.570	38.000	1005.000	8.000	500.000
2025-03-19 16:00:47.570	39.000	1005.000	11.000	500.000
2025-03-19 16:00:47.571	39.000	1005.000	9.000	500.000
2025-03-19 16:00:47.571	37.000	1006.000	5.000	500.000
2025-03-19 16:00:47.571	37.000	1006.000	6.000	500.000
2025-03-19 16:00:47.571	37.000	1006.000	6.000	500.000
2025-03-19 16:00:47.571	37.000	1005.000	7.000	500.000
2025-03-19 16:00:47.572	35.000	1002.000	7.000	500.000
2025-03-19 16:00:47.572	34.000	999.000	9.000	500.000
2025-03-19 16:00:47.572	35.000	1001.000	9.000	500.000
2025-03-19 16:00:47.572	38.000	1001.000	8.000	500.000
2025-03-19 16:00:47.572	40.000	1000.000	8.000	500.000
2025-03-19 16:00:47.573	40.000	1000.000	8.000	500.000
2025-03-19 16:00:47.573	41.000	1002.000	8.000	500.000
2025-03-19 16:00:47.573	40.000	1003.000	6.000	500.000
2025-03-19 16:00:47.574	40.000	1004.000	6.000	500.000
2025-03-19 16:00:47.574	38.000	1004.000	7.000	500.000
2025-03-19 16:00:47.574	38.000	1005.000	8.000	500.000
2025-03-19 16:00:47.574	39.000	1005.000	7.000	500.000
2025-03-19 16:00:47.575	39.000	1005.000	7.000	500.000
2025-03-19 16:00:47.575	39.000	1005.000	7.000	500.000
2025-03-19 16:00:47.575	38.000	1004.000	8.000	500.000
2025-03-19 16:00:47.575	39.000	1003.000	7.000	500.000
2025-03-19 16:00:47.575	40.000	1005.000	5.000	500.000
2025-03-19 16:00:47.576	39.000	1005.000	4.000	500.000
2025-03-19 16:00:47.576	37.000	1004.000	5.000	500.000
2025-03-19 16:00:47.576	38.000	1003.000	7.000	500.000
2025-03-19 16:00:47.576	38.000	1003.000	7.000	500.000
2025-03-19 16:00:47.576	39.000	1003.000	7.000	500.000
2025-03-19 16:00:47.577	39.000	1005.000	4.000	500.000
2025-03-19 16:00:47.577	39.000	1004.000	4.000	500.000
2025-03-19 16:00:47.577	37.000	1002.000	5.000	500.000
2025-03-19 16:00:47.577	37.000	1001.000	7.000	500.000
2025-03-19 16:00:47.577	37.000	1002.000	9.000	500.000
2025-03-19 16:00:47.578	38.000	1002.000	9.000	500.000
2025-03-19 16:00:47.578	38.000	1002.000	9.000	500.000
2025-03-19 16:00:47.578	39.000	1001.000	7.000	500.000
2025-03-19 16:00:47.578	38.000	998.000	6.000	500.000
2025-03-19 16:00:47.579	38.000	998.000	7.000	500.000
2025-03-19 16:00:47.579	40.000	1000.000	7.000	500.000
2025-03-19 16:00:47.579	40.000	1000.000	7.000	500.000
2025-03-19 16:00:47.579	40.000	1002.000	7.000	500.000
2025-03-19 16:00:47.580	40.000	1002.000	7.000	500.000
2025-03-19 16:00:47.580	39.000	1003.000	9.000	500.000
2025-03-19 16:00:47.580	39.000	1001.000	9.000	500.000
2025-03-19 16:00:47.580	38.000	998.000	7.000	500.000
2025-03-19 16:00:47.581	37.000	998.000	5.000	500.000
2025-03-19 16:00:47.581	38.000	997.000	6.000	500.000
2025-03-19 16:00:47.581	39.000	998.000	8.000	500.000
2025-03-19 16:00:47.582	37.000	1000.000	7.000	500.000
2025-03-19 16:00:47.582	37.000	1000.000	7.000	500.000
2025-03-19 16:00:47.582	35.000	1000.000	5.000	500.000
2025-03-19 16:00:47.582	37.000	998.000	7.000	500.000
2025-03-19 16:00:47.583	38.000	996.000	8.000	500.000
2025-03-19 16:00:47.583	38.000	997.000	10.000	500.000
2025-03-19 16:00:47.583	40.000	999.000	13.000	500.000
2025-03-19 16:00:47.583	42.000	999.000	13.000	500.000
2025-03-19 16:00:47.584	42.000	999.000	13.000	500.000
2025-03-19 16:00:47.584	41.000	1000.000	10.000	500.000
2025-03-19 16:00:47.584	40.000	1003.000	8.000	500.000
2025-03-19 16:00:47.584	38.000	1004.000	7.000	500.000
2025-03-19 16:00:47.585	37.000	1003.000	4.000	500.000
2025-03-19 16:00:47.585	37.000	1002.000	4.000	500.000
2025-03-19 16:00:47.585	38.000	1001.000	5.000	500.000
2025-03-19 16:00:47.585	38.000	1000.000	8.000	500.000
2025-03-19 16:00:47.585	38.000	1000.000	8.000	500.000
2025-03-19 16:00:47.586	39.000	999.000	11.000	500.000
2025-03-19 16:00:47.586	40.000	998.000	11.000	500.000
2025-03-19 16:00:47.586	41.000	1000.000	10.000	500.000
2025-03-19 16:00:47.586	41.000	1002.000	8.000	500.000
2025-03-19 16:00:47.586	41.000	1000.000	8.000	500.000
2025-03-19 16:00:47.587	40.000	1000.000	8.000	500.000
2025-03-19 16:00:47.587	40.000	1000.000	8.000	500.000
2025-03-19 16:00:47.587	40.000	1000.000	7.000	500.000
2025-03-19 16:00:47.587	40.000	999.000	7.000	500.000
2025-03-19 16:00:47.587	40.000	1000.000	8.000	500.000
2025-03-19 16:00:47.588	40.000	1001.000	9.000	500.000
2025-03-19 16:00:47.588	40.000	1001.000	8.000	500.000
2025-03-19 16:00:47.588	42.000	1002.000	7.000	500.000
2025-03-19 16:00:47.588	42.000	1003.000	7.000	500.000
2025-03-19 16:00:47.589	42.000	1003.000	7.000	500.000
2025-03-19 16:00:47.589	41.000	1001.000	7.000	500.000
2025-03-19 16:00:47.589	41.000	1000.000	7.000	500.000
2025-03-19 16:00:47.589	41.000	999.000	7.000	500.000
2025-03-19 16:00:47.589	40.000	999.000	8.000	500.000
2025-03-19 16:00:47.590	41.000	1000.000	9.000	500.000
2025-03-19 16:00:47.590	42.000	1001.000	9.000	500.000
2025-03-19 16:00:47.590	42.000	1001.000	9.000	500.000
2025-03-19 16:00:47.590	40.000	999.000	8.000	500.000
2025-03-19 16:00:47.590	38.000	996.000	8.000	500.000
2025-03-19 16:00:47.591	40.000	997.000	9.000	500.000
2025-03-19 16:00:47.591	43.000	998.000	10.000	500.000
2025-03-19 16:00:47.591	43.000	997.000	8.000	500.000
2025-03-19 16:00:47.591	41.000	997.000	7.000	500.000
2025-03-19 16:00:47.591	40.000	995.000	6.000	500.000
2025-03-19 16:00:47.592	40.000	995.000	6.000	500.000
2025-03-19 16:00:47.592	39.000	995.000	5.000	500.000
2025-03-19 16:00:47.592	39.000	996.000	5.000	500.000
2025-03-19 16:00:47.592	40.000	998.000	4.000	500.000
2025-03-19 16:00:47.592	42.000	998.000	4.000	500.000
2025-03-19 16:00:47.592	41.000	995.000	6.000	500.000
2025-03-19 16:00:47.593	39.000	996.000	8.000	500.000
2025-03-19 16:00:47.593	39.000	996.000	8.000	500.000
2025-03-19 16:00:47.593	38.000	997.000	8.000	500.000
2025-03-19 16:00:47.593	39.000	998.000	8.000	500.000
2025-03-19 16:00:47.593	39.000	998.000	7.000	500.000
2025-03-19 16:00:47.594	35.000	997.000	6.000	500.000
2025-03-19 16:00:47.594	33.000	996.000	9.000	500.000
2025-03-19 16:00:47.594	34.000	995.000	11.000	500.000
2025-03-19 16:00:47.594	38.000	996.000	8.000	500.000
2025-03-19 16:00:47.595	38.000	996.000	8.000	500.000
2025-03-19 16:00:47.595	40.000	996.000	6.000	500.000
2025-03-19 16:00:47.595	40.000	996.000	7.000	500.000
2025-03-19 16:00:47.595	40.000	996.000	7.000	500.000
2025-03-19 16:00:47.595	39.000	996.000	5.000	500.000
2025-03-19 16:00:47.596	36.000	996.000	4.000	500.000
2025-03-19 16:00:47.596	37.000	996.000	6.000	500.000
2025-03-19 16:00:47.596	37.000	996.000	6.000	500.000
2025-03-19 16:00:47.596	39.000	998.000	6.000	500.000
2025-03-19 16:00:47.597	38.000	1000.000	4.000	500.000
2025-03-19 16:00:47.597	36.000	1001.000	3.000	500.000
2025-03-19 16:00:47.597	36.000	1001.000	3.000	500.000
2025-03-19 16:00:47.597	35.000	999.000	6.000	500.000
2025-03-19 16:00:47.598	36.000	998.000	8.000	500.000
2025-03-19 16:00:47.598	39.000	998.000	8.000	500.000
2025-03-19 16:00:47.598	39.000	998.000	8.000	500.000
2025-03-19 16:00:47.598	40.000	999.000	7.000	500.000
2025-03-19 16:00:47.599	41.000	999.000	6.000	500.000
2025-03-19 16:00:47.599	41.000	999.000	7.000	500.000
2025-03-19 16:00:47.599	40.000	998.000	8.000	500.000
2025-03-19 16:00:47.599	40.000	999.000	8.000	500.000
2025-03-19 16:00:47.600	40.000	1000.000	8.000	500.000
2025-03-19 16:00:47.600	40.000	1000.000	8.000	500.000
2025-03-19 16:00:47.600	40.000	999.000	7.000	500.000
2025-03-19 16:00:47.601	41.000	996.000	8.000	500.000
2025-03-19 16:00:47.601	41.000	996.000	8.000	500.000
2025-03-19 16:00:47.601	41.000	996.000	8.000	500.000
2025-03-19 16:00:47.602	41.000	997.000	8.000	500.000
2025-03-19 16:00:47.602	40.000	997.000	8.000	500.000
2025-03-19 16:00:47.602	39.000	998.000	10.000	500.000
2025-03-19 16:00:47.602	39.000	998.000	10.000	500.000
2025-03-19 16:00:47.603	39.000	999.000	11.000	500.000
2025-03-19 16:00:47.603	41.000	999.000	11.000	500.000
2025-03-19 16:00:47.603	43.000	1000.000	10.000	500.000
2025-03-19 16:00:47.603	41.000	1000.000	8.000	500.000
2025-03-19 16:00:47.604	40.000	1001.000	9.000	500.000
2025-03-19 16:00:47.604	40.000	1002.000	11.000	500.000
2025-03-19 16:00:47.604	40.000	1002.000	11.000	500.000
2025-03-19 16:00:47.605	38.000	1002.000	11.000	500.000
2025-03-19 16:00:47.605	36.000	1002.000	11.000	500.000
2025-03-19 16:00:47.605	36.000	1000.000	11.000	500.000
2025-03-19 16:00:47.605	39.000	1000.000	9.000	500.000
2025-03-19 16:00:47.606	40.000	1000.000	9.000	500.000
2025-03-19 16:00:47.606	41.000	1000.000	10.000	500.000
2025-03-19 16:00:47.606	41.000	1000.000	10.000	500.000
2025-03-19 16:00:47.606	40.000	1002.000	12.000	500.000
2025-03-19 16:00:47.607	39.000	1003.000	12.000	500.000
2025-03-19 16:00:47.607	37.000	1003.000	10.000	500.000
2025-03-19 16:00:47.607	37.000	1002.000	9.000	500.000
2025-03-19 16:00:47.608	37.000	1004.000	9.000	500.000
2025-03-19 16:00:47.608	36.000	1006.000	8.000	500.000
2025-03-19 16:00:47.608	36.000	1006.000	8.000	500.000
2025-03-19 16:00:47.608	37.000	1008.000	7.000	500.000
2025-03-19 16:00:47.608	38.000	1008.000	7.000	500.000
2025-03-19 16:00:47.609	40.000	1007.000	8.000	500.000
2025-03-19 16:00:47.609	41.000	1007.000	10.000	500.000
2025-03-19 16:00:47.609	39.000	1009.000	11.000	500.000
2025-03-19 16:00:47.610	39.000	1009.000	10.000	500.000
2025-03-19 16:00:47.610	38.000	1008.000	8.000	500.000
2025-03-19 16:00:47.610	38.000	1008.000	8.000	500.000
2025-03-19 16:00:47.611	37.000	1006.000	10.000	500.000
2025-03-19 16:00:47.611	39.000	1004.000	11.000	500.000
2025-03-19 16:00:47.611	40.000	1003.000	10.000	500.000
2025-03-19 16:00:47.611	41.000	1002.000	10.000	500.000
2025-03-19 16:00:47.612	41.000	1003.000	9.000	500.000
2025-03-19 16:00:47.612	40.000	1003.000	7.000	500.000
