7.5	106	-2.5	0	0	1
14.6053	106	-2.5	0	0	1
21.7105	106	-2.5	0	0	1
28.8158	106	-2.5	0	0	1
35.9211	106	-2.5	0	0	1
43.0263	106	-2.5	0	0	1
50.1316	106	-2.5	0	0	1
57.2368	106	-2.5	0	0	1
64.3421	106	-2.5	0	0	1
71.4474	106	-2.5	0	0	1
78.5526	106	-2.5	0	0	1
85.6579	106	-2.5	0	0	1
92.7632	106	-2.5	0	0	1
99.8684	106	-2.5	0	0	1
106.974	106	-2.5	0	0	1
114.079	106	-2.5	0	0	1
121.184	106	-2.5	0	0	1
128.289	106	-2.5	0	0	1
135.395	106	-2.5	0	0	1
142.5	106	-2.5	0	0	1
