7.5	116	-2	0	0	1
14.6053	116	-2	0	0	1
21.7105	116	-2	0	0	1
28.8158	116	-2	0	0	1
35.9211	116	-2	0	0	1
43.0263	116	-2	0	0	1
50.1316	116	-2	0	0	1
57.2368	116	-2	0	0	1
64.3421	116	-2	0	0	1
71.4474	116	-2	0	0	1
78.5526	116	-2	0	0	1
85.6579	116	-2	0	0	1
92.7632	116	-2	0	0	1
99.8684	116	-2	0	0	1
106.974	116	-2	0	0	1
114.079	116	-2	0	0	1
121.184	116	-2	0	0	1
128.289	116	-2	0	0	1
135.395	116	-2	0	0	1
142.5	116	-2	0	0	1
