7.5	96	-3	0	0	1
14.6053	96	-3	0	0	1
21.7105	96	-3	0	0	1
28.8158	96	-3	0	0	1
35.9211	96	-3	0	0	1
43.0263	96	-3	0	0	1
50.1316	96	-3	0	0	1
57.2368	96	-3	0	0	1
64.3421	96	-3	0	0	1
71.4474	96	-3	0	0	1
78.5526	96	-3	0	0	1
85.6579	96	-3	0	0	1
92.7632	96	-3	0	0	1
99.8684	96	-3	0	0	1
106.974	96	-3	0	0	1
114.079	96	-3	0	0	1
121.184	96	-3	0	0	1
128.289	96	-3	0	0	1
135.395	96	-3	0	0	1
142.5	96	-3	0	0	1
