检查报告																									
公司:		深圳力合精密装备科技有限公司																							
操作员:																									
日期:		2025年5月15日																							
时间:		17:59:10																							
工件温度:		20.0C																							
																									
PT1				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
PT60				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	147.0000	147.0003	0.0003	0.0000	0.0000	0.0003																			
Y	127.4999	127.5003	0.0004	0.0000	0.0000	0.0004																			
Z	-1.9999	-2.3664	-0.3666	0.0000	0.0000	-0.3666																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT61				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	3.0000	3.0000	-0.0000	0.0000	0.0000	-0.0000																			
Y	112.4999	112.4988	-0.0012	0.0000	0.0000	-0.0012																			
Z	-2.9999	-3.2108	-0.2109	0.0000	0.0000	-0.2109																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT62				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	7.9655	7.9661	0.0005	0.0000	0.0000	0.0005																			
Y	112.4999	112.5002	0.0003	0.0000	0.0000	0.0003																			
Z	-2.9999	-3.2367	-0.2368	0.0000	0.0000	-0.2368																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT63				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	12.9310	12.9315	0.0005	0.0000	0.0000	0.0005																			
Y	112.4999	112.5002	0.0003	0.0000	0.0000	0.0003																			
Z	-2.9999	-3.2095	-0.2096	0.0000	0.0000	-0.2096																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT64				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	17.8966	17.8970	0.0004	0.0000	0.0000	0.0004																			
Y	112.4998	112.4999	0.0001	0.0000	0.0000	0.0001																			
Z	-2.9999	-3.2287	-0.2288	0.0000	0.0000	-0.2288																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT65				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	22.8621	22.8626	0.0005	0.0000	0.0000	0.0005																			
Y	112.4999	112.5002	0.0003	0.0000	0.0000	0.0003																			
Z	-2.9999	-3.2150	-0.2151	0.0000	0.0000	-0.2151																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT66				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	27.8276	27.8279	0.0004	0.0000	0.0000	0.0004																			
Y	112.4999	112.5002	0.0003	0.0000	0.0000	0.0003																			
Z	-2.9999	-3.2336	-0.2337	0.0000	0.0000	-0.2337																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT67				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	32.7931	32.7935	0.0004	0.0000	0.0000	0.0004																			
Y	112.4999	112.4999	0.0001	0.0000	0.0000	0.0001																			
Z	-2.9999	-3.2060	-0.2061	0.0000	0.0000	-0.2061																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT68				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	37.7586	37.7590	0.0004	0.0000	0.0000	0.0004																			
Y	112.4998	112.5001	0.0002	0.0000	0.0000	0.0002																			
Z	-2.9999	-3.2255	-0.2257	0.0000	0.0000	-0.2257																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT69				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	42.7241	42.7245	0.0004	0.0000	0.0000	0.0004																			
Y	112.4999	112.5002	0.0003	0.0000	0.0000	0.0003																			
Z	-2.9999	-3.2358	-0.2359	0.0000	0.0000	-0.2359																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT70				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	47.6897	47.6902	0.0005	0.0000	0.0000	0.0005																			
Y	112.4999	112.4999	0.0001	0.0000	0.0000	0.0001																			
Z	-2.9999	-3.2423	-0.2424	0.0000	0.0000	-0.2424																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT71				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	52.6552	52.6557	0.0005	0.0000	0.0000	0.0005																			
Y	112.4998	112.4999	0.0001	0.0000	0.0000	0.0001																			
Z	-2.9999	-3.2433	-0.2435	0.0000	0.0000	-0.2435																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT72				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	57.6207	57.6212	0.0005	0.0000	0.0000	0.0005																			
Y	112.4999	112.5003	0.0004	0.0000	0.0000	0.0004																			
Z	-2.9999	-3.2409	-0.2411	0.0000	0.0000	-0.2411																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT73				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	62.5862	62.5867	0.0004	0.0000	0.0000	0.0004																			
Y	112.4999	112.5002	0.0003	0.0000	0.0000	0.0003																			
Z	-2.9999	-3.2451	-0.2453	0.0000	0.0000	-0.2453																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT74				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	67.5517	67.5522	0.0005	0.0000	0.0000	0.0005																			
Y	112.4999	112.4997	-0.0002	0.0000	0.0000	-0.0002																			
Z	-2.9999	-3.2394	-0.2396	0.0000	0.0000	-0.2396																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT75				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	72.5172	72.5176	0.0004	0.0000	0.0000	0.0004																			
Y	112.4998	112.5002	0.0003	0.0000	0.0000	0.0003																			
Z	-2.9999	-3.2562	-0.2563	0.0000	0.0000	-0.2563																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT76				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	77.4828	77.4832	0.0004	0.0000	0.0000	0.0004																			
Y	112.4999	112.5002	0.0003	0.0000	0.0000	0.0003																			
Z	-2.9999	-3.2411	-0.2412	0.0000	0.0000	-0.2412																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT77				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	82.4483	82.4487	0.0004	0.0000	0.0000	0.0004																			
Y	112.4999	112.4998	-0.0001	0.0000	0.0000	-0.0001																			
Z	-2.9999	-3.2407	-0.2408	0.0000	0.0000	-0.2408																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT78				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	87.4138	87.4141	0.0003	0.0000	0.0000	0.0003																			
Y	112.4999	112.5001	0.0003	0.0000	0.0000	0.0003																			
Z	-2.9999	-3.2573	-0.2575	0.0000	0.0000	-0.2575																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT79				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	92.3793	92.3798	0.0005	0.0000	0.0000	0.0005																			
Y	112.4998	112.5001	0.0003	0.0000	0.0000	0.0003																			
Z	-2.9999	-3.2462	-0.2463	0.0000	0.0000	-0.2463																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT80				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	97.3448	97.3453	0.0005	0.0000	0.0000	0.0005																			
Y	112.4999	112.5002	0.0003	0.0000	0.0000	0.0003																			
Z	-2.9999	-3.2726	-0.2727	0.0000	0.0000	-0.2727																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT81				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	102.3100	102.3104	0.0004	0.0000	0.0000	0.0004																			
Y	112.4999	112.5001	0.0002	0.0000	0.0000	0.0002																			
Z	-2.9999	-3.2582	-0.2583	0.0000	0.0000	-0.2583																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT82				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	107.2760	107.2764	0.0004	0.0000	0.0000	0.0004																			
Y	112.4999	112.5003	0.0004	0.0000	0.0000	0.0004																			
Z	-2.9999	-3.2791	-0.2792	0.0000	0.0000	-0.2792																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT83				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	112.2410	112.2414	0.0004	0.0000	0.0000	0.0004																			
Y	112.4998	112.5001	0.0002	0.0000	0.0000	0.0002																			
Z	-2.9999	-3.2658	-0.2659	0.0000	0.0000	-0.2659																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT84				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	117.2070	117.2075	0.0005	0.0000	0.0000	0.0005																			
Y	112.4999	112.5000	0.0001	0.0000	0.0000	0.0001																			
Z	-2.9999	-3.2926	-0.2928	0.0000	0.0000	-0.2928																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT85				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	122.1720	122.1725	0.0006	0.0000	0.0000	0.0006																			
Y	112.4999	112.5002	0.0004	0.0000	0.0000	0.0004																			
Z	-2.9999	-3.2963	-0.2965	0.0000	0.0000	-0.2965																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT86				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	127.1380	127.1383	0.0003	0.0000	0.0000	0.0003																			
Y	112.4998	112.5002	0.0004	0.0000	0.0000	0.0004																			
Z	-2.9999	-3.3067	-0.3068	0.0000	0.0000	-0.3068																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT87				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	132.1030	132.1034	0.0004	0.0000	0.0000	0.0004																			
Y	112.4999	112.4999	-0.0000	0.0000	0.0000	-0.0000																			
Z	-2.9999	-3.3045	-0.3046	0.0000	0.0000	-0.3046																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT88				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	137.0690	137.0694	0.0004	0.0000	0.0000	0.0004																			
Y	112.4999	112.5003	0.0004	0.0000	0.0000	0.0004																			
Z	-2.9999	-3.3017	-0.3018	0.0000	0.0000	-0.3018																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT89				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	142.0340	142.0344	0.0004	0.0000	0.0000	0.0004																			
Y	112.4999	112.5001	0.0003	0.0000	0.0000	0.0003																			
Z	-2.9999	-3.3099	-0.3100	0.0000	0.0000	-0.3100																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT90				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	147.0000	147.0003	0.0003	0.0000	0.0000	0.0003																			
Y	112.4998	112.5002	0.0004	0.0000	0.0000	0.0004																			
Z	-2.9999	-3.3234	-0.3235	0.0000	0.0000	-0.3235																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT91				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	3.0000	2.9998	-0.0002	0.0000	0.0000	-0.0002																			
Y	97.4999	97.4990	-0.0009	0.0000	0.0000	-0.0009																			
Z	-3.9999	-4.3296	-0.3297	0.0000	0.0000	-0.3297																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT92				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	7.9655	7.9661	0.0006	0.0000	0.0000	0.0006																			
Y	97.4998	97.4999	0.0000	0.0000	0.0000	0.0000																			
Z	-3.9999	-4.2933	-0.2934	0.0000	0.0000	-0.2934																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT93				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	12.9310	12.9315	0.0005	0.0000	0.0000	0.0005																			
Y	97.4999	97.5003	0.0004	0.0000	0.0000	0.0004																			
Z	-3.9999	-4.2781	-0.2782	0.0000	0.0000	-0.2782																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT94				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	17.8966	17.8970	0.0004	0.0000	0.0000	0.0004																			
Y	97.4999	97.5003	0.0004	0.0000	0.0000	0.0004																			
Z	-3.9999	-4.2975	-0.2976	0.0000	0.0000	-0.2976																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT95				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	22.8621	22.8625	0.0004	0.0000	0.0000	0.0004																			
Y	97.4999	97.5000	0.0001	0.0000	0.0000	0.0001																			
Z	-3.9999	-4.2832	-0.2834	0.0000	0.0000	-0.2834																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT96				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	27.8276	27.8281	0.0005	0.0000	0.0000	0.0005																			
Y	97.4998	97.5002	0.0003	0.0000	0.0000	0.0003																			
Z	-3.9999	-4.2691	-0.2692	0.0000	0.0000	-0.2692																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT97				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	32.7931	32.7935	0.0004	0.0000	0.0000	0.0004																			
Y	97.4999	97.5003	0.0004	0.0000	0.0000	0.0004																			
Z	-3.9999	-4.2566	-0.2567	0.0000	0.0000	-0.2567																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT98				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	37.7586	37.7590	0.0004	0.0000	0.0000	0.0004																			
Y	97.4999	97.5001	0.0002	0.0000	0.0000	0.0002																			
Z	-3.9999	-4.2575	-0.2576	0.0000	0.0000	-0.2576																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT99				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	42.7241	42.7246	0.0005	0.0000	0.0000	0.0005																			
Y	97.4999	97.5003	0.0004	0.0000	0.0000	0.0004																			
Z	-3.9999	-4.2723	-0.2725	0.0000	0.0000	-0.2725																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT100				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	47.6897	47.6902	0.0005	0.0000	0.0000	0.0005																			
Y	97.4999	97.5002	0.0003	0.0000	0.0000	0.0003																			
Z	-3.9999	-4.2418	-0.2420	0.0000	0.0000	-0.2420																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT101				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	52.6552	52.6555	0.0003	0.0000	0.0000	0.0003																			
Y	97.4999	97.4998	-0.0001	0.0000	0.0000	-0.0001																			
Z	-3.9999	-4.2723	-0.2725	0.0000	0.0000	-0.2725																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT102				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	57.6207	57.6212	0.0005	0.0000	0.0000	0.0005																			
Y	97.4999	97.5002	0.0004	0.0000	0.0000	0.0004																			
Z	-3.9999	-4.2566	-0.2568	0.0000	0.0000	-0.2568																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT103				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	62.5862	62.5867	0.0005	0.0000	0.0000	0.0005																			
Y	97.4998	97.5002	0.0003	0.0000	0.0000	0.0003																			
Z	-3.9999	-4.2715	-0.2717	0.0000	0.0000	-0.2717																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT104				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	67.5517	67.5521	0.0004	0.0000	0.0000	0.0004																			
Y	97.4999	97.5003	0.0003	0.0000	0.0000	0.0003																			
Z	-3.9999	-4.2465	-0.2466	0.0000	0.0000	-0.2466																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT105				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	72.5172	72.5176	0.0004	0.0000	0.0000	0.0004																			
Y	97.4999	97.5001	0.0002	0.0000	0.0000	0.0002																			
Z	-3.9999	-4.2566	-0.2567	0.0000	0.0000	-0.2567																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT106				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	77.4828	77.4832	0.0004	0.0000	0.0000	0.0004																			
Y	97.4999	97.5002	0.0003	0.0000	0.0000	0.0003																			
Z	-3.9999	-4.2368	-0.2369	0.0000	0.0000	-0.2369																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT107				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	82.4483	82.4488	0.0005	0.0000	0.0000	0.0005																			
Y	97.4998	97.5001	0.0002	0.0000	0.0000	0.0002																			
Z	-3.9999	-4.2542	-0.2543	0.0000	0.0000	-0.2543																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT108				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	87.4138	87.4143	0.0005	0.0000	0.0000	0.0005																			
Y	97.4999	97.5001	0.0002	0.0000	0.0000	0.0002																			
Z	-3.9999	-4.2585	-0.2586	0.0000	0.0000	-0.2586																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT109				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	92.3793	92.3796	0.0003	0.0000	0.0000	0.0003																			
Y	97.4999	97.5002	0.0003	0.0000	0.0000	0.0003																			
Z	-3.9999	-4.2463	-0.2464	0.0000	0.0000	-0.2464																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT110				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	97.3448	97.3452	0.0004	0.0000	0.0000	0.0004																			
Y	97.4999	97.5001	0.0003	0.0000	0.0000	0.0003																			
Z	-3.9999	-4.2550	-0.2552	0.0000	0.0000	-0.2552																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT111				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	102.3100	102.3104	0.0004	0.0000	0.0000	0.0004																			
Y	97.4998	97.4997	-0.0002	0.0000	0.0000	-0.0002																			
Z	-3.9999	-4.2416	-0.2417	0.0000	0.0000	-0.2417																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT112				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	107.2760	107.2763	0.0003	0.0000	0.0000	0.0003																			
Y	97.4999	97.5003	0.0004	0.0000	0.0000	0.0004																			
Z	-3.9999	-4.2306	-0.2307	0.0000	0.0000	-0.2307																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT113				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	112.2410	112.2413	0.0003	0.0000	0.0000	0.0003																			
Y	97.4999	97.5002	0.0003	0.0000	0.0000	0.0003																			
Z	-3.9999	-4.2570	-0.2571	0.0000	0.0000	-0.2571																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT114				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	117.2070	117.2074	0.0004	0.0000	0.0000	0.0004																			
Y	97.4998	97.5001	0.0002	0.0000	0.0000	0.0002																			
Z	-3.9999	-4.2351	-0.2352	0.0000	0.0000	-0.2352																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT115				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	122.1720	122.1724	0.0004	0.0000	0.0000	0.0004																			
Y	97.4999	97.5003	0.0004	0.0000	0.0000	0.0004																			
Z	-3.9999	-4.2429	-0.2431	0.0000	0.0000	-0.2431																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT116				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	127.1380	127.1383	0.0003	0.0000	0.0000	0.0003																			
Y	97.4999	97.5003	0.0004	0.0000	0.0000	0.0004																			
Z	-3.9999	-4.2511	-0.2512	0.0000	0.0000	-0.2512																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT117				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	132.1030	132.1034	0.0004	0.0000	0.0000	0.0004																			
Y	97.4999	97.4999	0.0001	0.0000	0.0000	0.0001																			
Z	-3.9999	-4.2424	-0.2425	0.0000	0.0000	-0.2425																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT118				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	137.0690	137.0695	0.0005	0.0000	0.0000	0.0005																			
Y	97.4998	97.5000	0.0002	0.0000	0.0000	0.0002																			
Z	-3.9999	-4.2554	-0.2555	0.0000	0.0000	-0.2555																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT119				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	142.0340	142.0344	0.0004	0.0000	0.0000	0.0004																			
Y	97.4999	97.5004	0.0004	0.0000	0.0000	0.0004																			
Z	-3.9999	-4.2214	-0.2215	0.0000	0.0000	-0.2215																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT120				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	147.0000	147.0003	0.0003	0.0000	0.0000	0.0003																			
Y	97.4999	97.5001	0.0002	0.0000	0.0000	0.0002																			
Z	-3.9999	-4.2190	-0.2192	0.0000	0.0000	-0.2192																			
I	0.0000	0.0000	0.0000																						
J	0.0000	0.0000	0.0000																						
K	1.0000	1.0000	0.0000																						
																									
PT121				  CRD2/MM/ANGDEC/CART/XYPLAN																					
	理论	实际	误差	下公差	上公差	趋势																			
X	3.0000	2.9999	-0.0001	0.0000	0.0000	-0.0001																			
Y	82.4999	82.4990	-0.0009	0.0000	0.0000	-0.0009																			
Z	-4.9999	-5.2653	-0.2654	0.0000	0.0000	-0.2654																			
