检查报告							
公司:		深圳力合精密装备科技有限公司					
操作员:							
日期:		2025年5月16日					
时间:		13:02:20					
工件温度:		20.0C					
							
PT1				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	3.0000	3.0000	0.0000	0.0000	0.0000	0.0000	
Y	116.4999	117.2485	0.7486	0.0000	0.0000	0.7486	
Z	-1.4999	-1.5003	-0.0004	0.0000	0.0000	-0.0004	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT2				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	7.9655	7.9652	-0.0003	0.0000	0.0000	-0.0003	
Y	116.4999	117.0475	0.5476	0.0000	0.0000	0.5476	
Z	-1.4999	-1.5056	-0.0057	0.0000	0.0000	-0.0057	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT3				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	12.9310	12.9303	-0.0007	0.0000	0.0000	-0.0007	
Y	116.4999	117.0487	0.5488	0.0000	0.0000	0.5488	
Z	-1.4999	-1.5046	-0.0048	0.0000	0.0000	-0.0048	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT4				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	17.8966	17.8960	-0.0006	0.0000	0.0000	-0.0006	
Y	116.4999	117.0381	0.5382	0.0000	0.0000	0.5382	
Z	-1.4999	-1.5053	-0.0054	0.0000	0.0000	-0.0054	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT5				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	22.8621	22.8616	-0.0005	0.0000	0.0000	-0.0005	
Y	116.4999	117.0286	0.5288	0.0000	0.0000	0.5288	
Z	-1.4999	-1.5047	-0.0048	0.0000	0.0000	-0.0048	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT6				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	27.8276	27.8273	-0.0003	0.0000	0.0000	-0.0003	
Y	116.4999	117.0448	0.5448	0.0000	0.0000	0.5448	
Z	-1.4999	-1.5052	-0.0053	0.0000	0.0000	-0.0053	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT7				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	32.7931	32.7929	-0.0002	0.0000	0.0000	-0.0002	
Y	116.4999	117.0650	0.5651	0.0000	0.0000	0.5651	
Z	-1.4999	-1.5047	-0.0048	0.0000	0.0000	-0.0048	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT8				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	37.7586	37.7584	-0.0002	0.0000	0.0000	-0.0002	
Y	116.4999	117.0704	0.5705	0.0000	0.0000	0.5705	
Z	-1.4999	-1.5052	-0.0053	0.0000	0.0000	-0.0053	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT9				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	42.7241	42.7239	-0.0002	0.0000	0.0000	-0.0002	
Y	116.4999	117.0783	0.5784	0.0000	0.0000	0.5784	
Z	-1.4999	-1.5049	-0.0050	0.0000	0.0000	-0.0050	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT10				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	47.6897	47.6897	-0.0000	0.0000	0.0000	-0.0000	
Y	116.4999	117.1024	0.6025	0.0000	0.0000	0.6025	
Z	-1.4999	-1.5052	-0.0053	0.0000	0.0000	-0.0053	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT11				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	52.6552	52.6550	-0.0002	0.0000	0.0000	-0.0002	
Y	116.4999	117.1142	0.6143	0.0000	0.0000	0.6143	
Z	-1.4999	-1.5048	-0.0049	0.0000	0.0000	-0.0049	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT12				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	57.6207	57.6206	-0.0001	0.0000	0.0000	-0.0001	
Y	116.4999	117.1178	0.6179	0.0000	0.0000	0.6179	
Z	-1.4999	-1.5054	-0.0055	0.0000	0.0000	-0.0055	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT13				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	62.5862	62.5861	-0.0001	0.0000	0.0000	-0.0001	
Y	116.4999	117.1297	0.6299	0.0000	0.0000	0.6299	
Z	-1.4999	-1.5047	-0.0048	0.0000	0.0000	-0.0048	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT14				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	67.5517	67.5517	-0.0000	0.0000	0.0000	-0.0000	
Y	116.4999	117.1404	0.6405	0.0000	0.0000	0.6405	
Z	-1.4999	-1.5053	-0.0054	0.0000	0.0000	-0.0054	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT15				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	72.5172	72.5171	-0.0001	0.0000	0.0000	-0.0001	
Y	116.4999	117.1188	0.6189	0.0000	0.0000	0.6189	
Z	-1.4999	-1.5049	-0.0050	0.0000	0.0000	-0.0050	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT16				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	77.4828	77.4828	-0.0000	0.0000	0.0000	-0.0000	
Y	116.4999	117.1317	0.6318	0.0000	0.0000	0.6318	
Z	-1.4999	-1.5053	-0.0054	0.0000	0.0000	-0.0054	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT17				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	82.4483	82.4483	-0.0000	0.0000	0.0000	-0.0000	
Y	116.4999	117.1350	0.6351	0.0000	0.0000	0.6351	
Z	-1.4999	-1.5050	-0.0051	0.0000	0.0000	-0.0051	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT18				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	87.4138	87.4138	-0.0000	0.0000	0.0000	-0.0000	
Y	116.4999	117.1185	0.6186	0.0000	0.0000	0.6186	
Z	-1.4999	-1.5054	-0.0055	0.0000	0.0000	-0.0055	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT19				  CRD4/MM/ANGDEC/CART/XYPLAN			
	理论	实际	误差	下公差	上公差	趋势	
X	92.3793	92.3791	-0.0002	0.0000	0.0000	-0.0002	
Y	116.4999	117.1177	0.6178	0.0000	0.0000	0.6178	
Z	-1.4999	-1.5048	-0.0049	0.0000	0.0000	-0.0049	
I	0.0000	0.0000	0.0000				
J	-1.0000	-1.0000	0.0000				
K	0.0000	0.0000	0.0000				
							
PT20				  CRD4/MM/ANGDEC/CART/XYPLAN			
